"method","sim_id","fold","c_index","auprc","mrr","ef_at_1pct","ef_at_5pct","ef_at_10pct","precision_at_1pct","precision_at_5pct","precision_at_10pct","recall_at_1pct","recall_at_5pct","recall_at_10pct","mcc_at_1pct","mcc_at_5pct","mcc_at_10pct","runtime","n","p","n_main","n_int","beta_main","beta_int","censparam","lambda"
"LASSO-Cox",4,6,NA,0.0191043550558524,0.0192307692307692,0,0,1,0,0,0.02,0,0,0.1,-0.0143576830751316,-0.0327736762672231,0,67.0390000000007,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",4,7,NA,0.0935212532633111,1,5,4,4,0.1,0.08,0.08,0.05,0.2,0.4,0.0574307323005264,0.0983210288016693,0.142857142857143,80.616,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",4,7,NA,0.0238440247266158,0.0476190476190476,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,94.7880000000005,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",4,7,NA,0.0172118221232366,0.012987012987013,0,0,0.5,0,0,0.01,0,0,0.05,-0.0143576830751316,-0.0327736762672231,-0.0238095238095238,32.0619999999999,500,1000,0,10,0,0.1,NA,NA
"Cox",4,7,NA,0.025404728357829,0.0217391304347826,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,3.05299999999988,500,1000,0,10,0,0.1,NA,NA
"SVM",4,7,NA,0.0222179583499752,0.0277777777777778,0,1,1.5,0,0.02,0.03,0,0.05,0.15,-0.0143576830751316,0,0.0238095238095238,52.2539999999999,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",4,7,NA,0.0198815881892106,0.00917431192660551,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,70.2640000000001,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",4,8,NA,0.0424667889927874,0.333333333333333,5,4,3,0.1,0.08,0.06,0.05,0.2,0.3,0.0574307323005264,0.0983210288016693,0.0952380952380952,75.598,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",4,8,NA,0.0277702014286319,0.0196078431372549,0,0,2,0,0,0.04,0,0,0.2,-0.0143576830751316,-0.0327736762672231,0.0476190476190476,81.8130000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",4,8,NA,0.023934346473372,0.0357142857142857,0,1,2,0,0.02,0.04,0,0.05,0.2,-0.0143576830751316,0,0.0476190476190476,28.0889999999999,500,1000,0,10,0,0.1,NA,NA
"Cox",4,8,NA,0.0271839988497655,0.0769230769230769,0,2,1.5,0,0.04,0.03,0,0.1,0.15,-0.0143576830751316,0.0327736762672231,0.0238095238095238,3.76399999999921,500,1000,0,10,0,0.1,NA,NA
"SVM",4,8,NA,0.0290458729328414,0.25,5,3,1.5,0.1,0.06,0.03,0.05,0.15,0.15,0.0574307323005264,0.0655473525344462,0.0238095238095238,37.4459999999999,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",4,8,NA,0.0198815881892106,0.00395256916996047,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,93.773000000001,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",4,9,NA,0.0636392976933384,1,10,5,3.5,0.2,0.1,0.07,0.1,0.25,0.35,0.129219147676184,0.131094705068892,0.119047619047619,83.3209999999999,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",4,9,NA,0.0211330703974695,0.00763358778625954,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,86.0169999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",4,9,NA,0.0205665964725791,0.0416666666666667,0,1,5.5,0,0.02,0.11,0,0.05,0.55,-0.0143576830751316,0,0.214285714285714,35.3230000000003,500,1000,0,10,0,0.1,NA,NA
"Cox",4,9,NA,0.0193874292262467,0.0147058823529412,0,0,0.5,0,0,0.01,0,0,0.05,-0.0143576830751316,-0.0327736762672231,-0.0238095238095238,3.4950000000008,500,1000,0,10,0,0.1,NA,NA
"SVM",4,9,NA,0.0201313117073675,0.0769230769230769,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,54.0280000000002,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",4,9,NA,0.0198815881892106,0.0178571428571429,0,0,0.5,0,0,0.01,0,0,0.05,-0.0143576830751316,-0.0327736762672231,-0.0238095238095238,90.8019999999997,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",4,10,NA,0.0939808450702873,1,10,5,3,0.2,0.1,0.06,0.1,0.25,0.3,0.129219147676184,0.131094705068892,0.0952380952380952,80.4179999999997,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",4,10,NA,0.0254818957278335,0.0181818181818182,0,0,1.5,0,0,0.03,0,0,0.15,-0.0143576830751316,-0.0327736762672231,0.0238095238095238,80.8499999999985,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",4,10,NA,0.0186193145809343,0.0212765957446809,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,29.9850000000006,500,1000,0,10,0,0.1,NA,NA
"Cox",4,10,NA,0.022515669870925,0.0303030303030303,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,3.36399999999958,500,1000,0,10,0,0.1,NA,NA
"SVM",4,10,NA,0.0223010519743315,0.0526315789473684,0,1,1.5,0,0.02,0.03,0,0.05,0.15,-0.0143576830751316,0,0.0238095238095238,52.5349999999999,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",4,10,NA,0.0193762497175302,0.0344827586206897,0,2,2.5,0,0.04,0.05,0,0.1,0.25,-0.0143576830751316,0.0327736762672231,0.0714285714285714,76.3899999999994,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,1,NA,0.0470110000070668,0.142857142857143,5,5,3,0.1,0.1,0.06,0.05,0.25,0.3,0.0574307323005264,0.131094705068892,0.0952380952380952,108.532999999999,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,1,NA,0.0371954147379224,0.5,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,97.3680000000004,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,1,NA,0.0195720126379149,0.024390243902439,0,1,10,0,0.02,0.2,0,0.05,1,-0.0143576830751316,0,0.428571428571429,35.0860000000002,500,1000,0,10,0,0.1,NA,NA
"Cox",5,1,NA,0.0676383065948937,0.5,5,1,0.5,0.1,0.02,0.01,0.05,0.05,0.05,0.0574307323005264,0,-0.0238095238095238,4.15499999999975,500,1000,0,10,0,0.1,NA,NA
"SVM",5,1,NA,0.0215903157893789,0.111111111111111,5,1,0.5,0.1,0.02,0.01,0.05,0.05,0.05,0.0574307323005264,0,-0.0238095238095238,61.3459999999995,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,1,NA,0.0372930232893291,0.5,5,2,1.5,0.1,0.04,0.03,0.05,0.1,0.15,0.0574307323005264,0.0327736762672231,0.0238095238095238,61.384,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,2,NA,0.0565652718694668,0.333333333333333,15,4,3,0.3,0.08,0.06,0.15,0.2,0.3,0.201007563051842,0.0983210288016693,0.0952380952380952,86.3759999999993,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,2,NA,0.0724232664020641,1,5,1,2,0.1,0.02,0.04,0.05,0.05,0.2,0.0574307323005264,0,0.0476190476190476,82.7520000000004,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,2,NA,0.0179753488315221,0.0232558139534884,0,8,10,0,0.16,0.2,0,0.4,1,-0.0143576830751316,0.229415733870562,0.428571428571429,27.4690000000001,500,1000,0,10,0,0.1,NA,NA
"Cox",5,2,NA,0.0224367707300762,0.1,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,2.79399999999987,500,1000,0,10,0,0.1,NA,NA
"SVM",5,2,NA,0.0193868465532968,0.0185185185185185,0,0,1,0,0,0.02,0,0,0.1,-0.0143576830751316,-0.0327736762672231,0,51.0109999999995,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,2,NA,0.0248045810941346,0.125,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,96.6220000000003,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,3,NA,0.0675745931269281,0.5,15,5,3.5,0.3,0.1,0.07,0.15,0.25,0.35,0.201007563051842,0.131094705068892,0.119047619047619,78.9679999999998,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,3,NA,0.0752161080915888,1,5,2,2,0.1,0.04,0.04,0.05,0.1,0.2,0.0574307323005264,0.0327736762672231,0.0476190476190476,75.4719999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,3,NA,0.0174873137181318,0.0142857142857143,0,0,0.5,0,0,0.01,0,0,0.05,-0.0143576830751316,-0.0327736762672231,-0.0238095238095238,22.9459999999999,500,1000,0,10,0,0.1,NA,NA
"Cox",5,3,NA,0.0685525073870438,1,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,3.11300000000028,500,1000,0,10,0,0.1,NA,NA
"SVM",5,3,NA,0.0211541478869452,0.0625,0,2,1.5,0,0.04,0.03,0,0.1,0.15,-0.0143576830751316,0.0327736762672231,0.0238095238095238,55.0500000000002,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,3,NA,0.0713095809871332,1,5,3,1.5,0.1,0.06,0.03,0.05,0.15,0.15,0.0574307323005264,0.0655473525344462,0.0238095238095238,94.7739999999994,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,4,NA,0.0937159447024812,0.5,15,5,4,0.3,0.1,0.08,0.15,0.25,0.4,0.201007563051842,0.131094705068892,0.142857142857143,71.3919999999998,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,4,NA,0.0734371658270782,1,5,2,1,0.1,0.04,0.02,0.05,0.1,0.1,0.0574307323005264,0.0327736762672231,0,72.5900000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,4,NA,0.0168968813313434,0.0119047619047619,0,0,8.5,0,0,0.17,0,0,0.85,-0.0143576830751316,-0.0327736762672231,0.357142857142857,28.8800000000001,500,1000,0,10,0,0.1,NA,NA
"Cox",5,4,NA,0.0347499169575731,0.5,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,3.98000000000047,500,1000,0,10,0,0.1,NA,NA
"SVM",5,4,NA,0.0211179214005297,0.03125,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,73.1969999999992,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,5,NA,0.033431097886855,0.0714285714285714,0,4,3.5,0,0.08,0.07,0,0.2,0.35,-0.0143576830751316,0.0983210288016693,0.119047619047619,97.4569999999994,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,5,NA,0.0352672370792795,0.5,5,2,1,0.1,0.04,0.02,0.05,0.1,0.1,0.0574307323005264,0.0327736762672231,0,78.4880000000003,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,5,NA,0.0176192257921288,0.0181818181818182,0,0,10,0,0,0.2,0,0,1,-0.0143576830751316,-0.0327736762672231,0.428571428571429,26.0079999999998,500,1000,0,10,0,0.1,NA,NA
"Cox",5,5,NA,0.0251617258593897,0.0833333333333333,0,2,1,0,0.04,0.02,0,0.1,0.1,-0.0143576830751316,0.0327736762672231,0,3.14099999999962,500,1000,0,10,0,0.1,NA,NA
"SVM",5,5,NA,0.0229558090811659,0.111111111111111,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,55.9920000000002,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,5,NA,0.02,0.0769230769230769,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,75.6929999999993,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,6,NA,0.134309671019068,1,20,6,3.5,0.4,0.12,0.07,0.2,0.3,0.35,0.2727959784275,0.163868381336116,0.119047619047619,86.0519999999997,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,6,NA,0.0370059385472204,0.5,5,2,1.5,0.1,0.04,0.03,0.05,0.1,0.15,0.0574307323005264,0.0327736762672231,0.0238095238095238,74.7310000000007,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,6,NA,0.0159974314378991,0.00769230769230769,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,28.3969999999999,500,1000,0,10,0,0.1,NA,NA
"Cox",5,6,NA,0.0231515308762806,0.0909090909090909,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,3.10900000000038,500,1000,0,10,0,0.1,NA,NA
"SVM",5,6,NA,0.018555954417754,0.0344827586206897,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,65.8580000000002,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,6,NA,0.0198815881892106,0.0434782608695652,0,2,1.5,0,0.04,0.03,0,0.1,0.15,-0.0143576830751316,0.0327736762672231,0.0238095238095238,98.4940000000006,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,7,NA,0.0617611993615763,0.333333333333333,20,5,4,0.4,0.1,0.08,0.2,0.25,0.4,0.2727959784275,0.131094705068892,0.142857142857143,75.1750000000002,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,7,NA,0.071949939149699,1,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,75.7669999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,7,NA,0.0189232941898459,0.024390243902439,0,1,10,0,0.02,0.2,0,0.05,1,-0.0143576830751316,0,0.428571428571429,26.1680000000006,500,1000,0,10,0,0.1,NA,NA
"Cox",5,7,NA,0.0234846338100133,0.111111111111111,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,3.15800000000036,500,1000,0,10,0,0.1,NA,NA
"SVM",5,7,NA,0.0228688772591392,0.0384615384615385,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,62.7080000000005,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,7,NA,0.0198815881892106,0.0138888888888889,0,0,1,0,0,0.02,0,0,0.1,-0.0143576830751316,-0.0327736762672231,0,81.777,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,8,NA,0.0634823408533102,0.142857142857143,15,7,5,0.3,0.14,0.1,0.15,0.35,0.5,0.201007563051842,0.196642057603339,0.19047619047619,77.4349999999995,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,8,NA,0.072971591155787,1,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,84.755000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,8,NA,0.0174591618647697,0.0333333333333333,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,25.4160000000011,500,1000,0,10,0,0.1,NA,NA
"Cox",5,8,NA,0.0247650712663226,0.166666666666667,5,1,2,0.1,0.02,0.04,0.05,0.05,0.2,0.0574307323005264,0,0.0476190476190476,2.95299999999952,500,1000,0,10,0,0.1,NA,NA
"SVM",5,8,NA,0.0201242978529719,0.0196078431372549,0,0,1,0,0,0.02,0,0,0.1,-0.0143576830751316,-0.0327736762672231,0,56.255000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,8,NA,0.0263699931188377,0.166666666666667,5,1,0.5,0.1,0.02,0.01,0.05,0.05,0.05,0.0574307323005264,0,-0.0238095238095238,59.9040000000005,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,9,NA,0.0580762134597026,0.5,5,5,3.5,0.1,0.1,0.07,0.05,0.25,0.35,0.0574307323005264,0.131094705068892,0.119047619047619,77.8320000000003,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,9,NA,0.0741372065748691,1,5,2,1.5,0.1,0.04,0.03,0.05,0.1,0.15,0.0574307323005264,0.0327736762672231,0.0238095238095238,81.1370000000006,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,9,NA,0.0173249343948445,0.00588235294117647,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,28.5540000000001,500,1000,0,10,0,0.1,NA,NA
"Cox",5,9,NA,0.0301657848671904,0.142857142857143,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,3.59900000000016,500,1000,0,10,0,0.1,NA,NA
"SVM",5,9,NA,0.0214064587735719,0.037037037037037,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,55.9510000000009,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,9,NA,0.0264736816620783,0.2,5,2,1,0.1,0.04,0.02,0.05,0.1,0.1,0.0574307323005264,0.0327736762672231,0,77.2039999999997,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",5,10,NA,0.0624132936319281,0.2,15,5,2.5,0.3,0.1,0.05,0.15,0.25,0.25,0.201007563051842,0.131094705068892,0.0714285714285714,69.2700000000004,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",5,10,NA,0.0715019101907102,1,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,76.1470000000008,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",5,10,NA,0.0155287061441507,0.00628930817610063,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,29.3240000000005,500,1000,0,10,0,0.1,NA,NA
"Cox",5,10,NA,0.0196847706674777,0.05,0,1,1.5,0,0.02,0.03,0,0.05,0.15,-0.0143576830751316,0,0.0238095238095238,4.05199999999968,500,1000,0,10,0,0.1,NA,NA
"SVM",5,10,NA,0.018028263945132,0.0116279069767442,0,0,0.5,0,0,0.01,0,0,0.05,-0.0143576830751316,-0.0327736762672231,-0.0238095238095238,53.0969999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",5,10,NA,0.02,0.0769230769230769,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,78.7690000000002,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,1,NA,0.0893229293792855,1,10,5,4.5,0.2,0.1,0.09,0.1,0.25,0.45,0.129219147676184,0.131094705068892,0.166666666666667,65.2819999999992,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,1,NA,0.0258481931012088,0.0666666666666667,0,2,2,0,0.04,0.04,0,0.1,0.2,-0.0143576830751316,0.0327736762672231,0.0476190476190476,72.4410000000007,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,1,NA,0.0720745093899312,1,5,6,10,0.1,0.12,0.2,0.05,0.3,1,0.0574307323005264,0.163868381336116,0.428571428571429,26.6130000000003,500,1000,0,10,0,0.1,NA,NA
"Cox",6,1,NA,0.0183078763276293,0.027027027027027,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,4.20399999999972,500,1000,0,10,0,0.1,NA,NA
"SVM",6,1,NA,0.0211684962973745,0.032258064516129,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,51.7209999999995,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,2,NA,0.0837280326512385,1,5,5,3,0.1,0.1,0.06,0.05,0.25,0.3,0.0574307323005264,0.131094705068892,0.0952380952380952,71.7440000000006,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,2,NA,0.0302479957042309,0.0555555555555556,0,3,2.5,0,0.06,0.05,0,0.15,0.25,-0.0143576830751316,0.0655473525344462,0.0714285714285714,87.4110000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,2,NA,0.0690433809390266,1,5,2,10,0.1,0.04,0.2,0.05,0.1,1,0.0574307323005264,0.0327736762672231,0.428571428571429,31.7569999999996,500,1000,0,10,0,0.1,NA,NA
"Cox",6,2,NA,0.02302225960795,0.04,0,1,1.5,0,0.02,0.03,0,0.05,0.15,-0.0143576830751316,0,0.0238095238095238,2.92099999999937,500,1000,0,10,0,0.1,NA,NA
"SVM",6,2,NA,0.0250915324714151,0.027027027027027,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,64.5969999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,2,NA,0.0198815881892106,0.0588235294117647,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,117.119000000001,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,3,NA,0.146943706584889,1,10,5,5,0.2,0.1,0.1,0.1,0.25,0.5,0.129219147676184,0.131094705068892,0.19047619047619,69.4939999999997,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,3,NA,0.0781436656093185,1,5,2,2,0.1,0.04,0.04,0.05,0.1,0.2,0.0574307323005264,0.0327736762672231,0.0476190476190476,72.1390000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,3,NA,0.0698442961180781,1,5,18,10,0.1,0.36,0.2,0.05,0.9,1,0.0574307323005264,0.557152496542793,0.428571428571429,28.2310000000007,500,1000,0,10,0,0.1,NA,NA
"Cox",6,3,NA,0.0361964583277023,0.5,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,4.06600000000071,500,1000,0,10,0,0.1,NA,NA
"SVM",6,3,NA,0.07246604695227,1,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,49.8070000000007,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,3,NA,0.02,0.0285714285714286,0,1,2,0,0.02,0.04,0,0.05,0.2,-0.0143576830751316,0,0.0476190476190476,110.706999999999,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,4,NA,0.0883547532218872,1,5,5,5,0.1,0.1,0.1,0.05,0.25,0.5,0.0574307323005264,0.131094705068892,0.19047619047619,74.7460000000001,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,4,NA,0.0288248812860831,0.125,5,3,2,0.1,0.06,0.04,0.05,0.15,0.2,0.0574307323005264,0.0655473525344462,0.0476190476190476,74.8990000000003,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,4,NA,0.0831675286572078,1,10,20,10,0.2,0.4,0.2,0.1,1,1,0.129219147676184,0.622699849077239,0.428571428571429,27.1190000000006,500,1000,0,10,0,0.1,NA,NA
"Cox",6,4,NA,0.0242795190952841,0.0588235294117647,0,2,2,0,0.04,0.04,0,0.1,0.2,-0.0143576830751316,0.0327736762672231,0.0476190476190476,2.89000000000033,500,1000,0,10,0,0.1,NA,NA
"SVM",6,4,NA,0.0223222484713216,0.0263157894736842,0,2,1,0,0.04,0.02,0,0.1,0.1,-0.0143576830751316,0.0327736762672231,0,57.8180000000002,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,4,NA,0.0198815881892106,0.00641025641025641,0,0,0,0,0,0,0,0,0,-0.0143576830751316,-0.0327736762672231,-0.0476190476190476,67.5529999999999,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,5,NA,0.113885188929375,1,10,6,5,0.2,0.12,0.1,0.1,0.3,0.5,0.129219147676184,0.163868381336116,0.19047619047619,86.3340000000007,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,5,NA,0.0323254290621479,0.25,5,4,2,0.1,0.08,0.04,0.05,0.2,0.2,0.0574307323005264,0.0983210288016693,0.0476190476190476,87.9399999999996,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,5,NA,0.0356632298101654,0.333333333333333,5,20,10,0.1,0.4,0.2,0.05,1,1,0.0574307323005264,0.622699849077239,0.428571428571429,31.6840000000002,500,1000,0,10,0,0.1,NA,NA
"Cox",6,5,NA,0.0244801896897128,0.166666666666667,5,2,2,0.1,0.04,0.04,0.05,0.1,0.2,0.0574307323005264,0.0327736762672231,0.0476190476190476,3.66399999999976,500,1000,0,10,0,0.1,NA,NA
"SVM",6,5,NA,0.0272696903522468,0.25,5,1,1,0.1,0.02,0.02,0.05,0.05,0.1,0.0574307323005264,0,0,51.9809999999998,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,5,NA,0.019709531222133,0.0416666666666667,0,3,1.5,0,0.06,0.03,0,0.15,0.15,-0.0143576830751316,0.0655473525344462,0.0238095238095238,87.9130000000005,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,6,NA,0.0594145815734219,0.5,10,4,3.5,0.2,0.08,0.07,0.1,0.2,0.35,0.129219147676184,0.0983210288016693,0.119047619047619,78.0860000000002,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,6,NA,0.0330983724397227,0.333333333333333,5,2,1.5,0.1,0.04,0.03,0.05,0.1,0.15,0.0574307323005264,0.0327736762672231,0.0238095238095238,79.6669999999995,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,6,NA,0.0712033846548895,1,5,20,10,0.1,0.4,0.2,0.05,1,1,0.0574307323005264,0.622699849077239,0.428571428571429,31.9079999999994,500,1000,0,10,0,0.1,NA,NA
"Cox",6,6,NA,0.0180196893419605,0.0416666666666667,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,2.95800000000054,500,1000,0,10,0,0.1,NA,NA
"SVM",6,6,NA,0.0191925834226344,0.0833333333333333,0,1,1,0,0.02,0.02,0,0.05,0.1,-0.0143576830751316,0,0,52.4130000000005,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,6,NA,0.0198815881892106,0.0263157894736842,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,101.33,500,1000,0,10,0,0.1,NA,NA
"sNPDR-absolute",6,7,NA,0.101313312185112,1,15,6,3.5,0.3,0.12,0.07,0.15,0.3,0.35,0.201007563051842,0.163868381336116,0.119047619047619,80.2170000000006,500,1000,0,10,0,0.1,NA,NA
"sNPDR-signed",6,7,NA,0.0242087532908416,0.125,5,1,1.5,0.1,0.02,0.03,0.05,0.05,0.15,0.0574307323005264,0,0.0238095238095238,80.1880000000001,500,1000,0,10,0,0.1,NA,NA
"LASSO-sNPDR",6,7,NA,0.0710060217938925,1,5,20,10,0.1,0.4,0.2,0.05,1,1,0.0574307323005264,0.622699849077239,0.428571428571429,25.1309999999994,500,1000,0,10,0,0.1,NA,NA
"Cox",6,7,NA,0.0190647297962356,0.0769230769230769,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,3.16699999999946,500,1000,0,10,0,0.1,NA,NA
"SVM",6,7,NA,0.0207490313970862,0.0909090909090909,0,1,0.5,0,0.02,0.01,0,0.05,0.05,-0.0143576830751316,0,-0.0238095238095238,63.8370000000014,500,1000,0,10,0,0.1,NA,NA
"LASSO-Cox",6,7,NA,0.0198815881892106,0.032258064516129,0,2,1.5,0,0.04,0.03,0,0.1,0.15,-0.0143576830751316,0.0327736762672231,0.0238095238095238,78.8040000000001,500,1000,0,10,0,0.1,NA,NA
