"","Feature","Beta","P.Value"
"4270","OSGIN2.3",-0.60527150855891,0.367616358947222
"4271","OR7E19P",0.605271021332073,0.217158368008063
"4272","LOC285758",0.605146857564967,0.0364921825353381
"4273","C2CD3.2",-0.605137921568347,0.115296766867115
"4274","CHRD.1",-0.605123234653704,0.28790128685503
"4275","FRMD4B.1",0.605101470738646,0.488856557366214
"4276","TFDP3",-0.605071577635813,0.209059639480064
"4277","HERC6.1",0.604962490829566,0.258991293094598
"4278","TOLLIP.3",-0.604927752114404,0.229174379909158
"4279","TCTEX1D1",-0.604837311864796,0.104378044053797
"4280","PPEF2",0.604807155339749,0.459502807026508
"4281","ZNF704",-0.604744815072169,0.117685098983584
"4282","FLJ32756",0.604660523342867,0.408892723199541
"4283","KCTD10.1",0.604637985183508,0.00208427924508213
"4284","NCAM2",0.60462990625517,0.0294532116702751
"4285","ZER1.2",-0.604607518477202,0.0190478306718756
"4286","CEACAM3.1",-0.604518470116765,0.168209664693985
"4287","ITPRIPL1",0.604514134244663,0.132918737045418
"4288","LOC100289210",-0.604391748005637,0.0180634215847032
"4289","`RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J`",-0.604387965351187,0.339458812810565
"4290","ZCCHC4.1",-0.604217859967489,0.2231605874051
"4291","CLASP1",0.604204653967685,0.0141148607909842
"4292","DNASE1L2",-0.604189350581826,0.0716052759718118
"4293","TOR2A",-0.604095041138123,0.0261169395059981
"4294","C14orf73.1",-0.603895168273344,0.132045637389667
"4295","C19orf28.1",-0.603733565236472,0.11504776917608
"4296","ADAM7",-0.603717773047109,0.365570797048551
"4297","C11orf44",0.603611672687666,0.286250439665035
"4298","FAM149B1",-0.603578132614085,0.403211864845815
"4299","NPEPPS.1",0.603530455883211,0.00681955244677324
"4300","LOC100505903",-0.603440744317154,0.178509096941251
"4301","AVIL.3",-0.603272815180336,0.0270685063750356
"4302","CEACAM3.2",-0.60296361813966,0.263890187380672
"4303","A1CF",-0.602889089097526,0.133743917413929
"4304","CA10",0.602878152499727,0.34243805260211
"4305","VWA5B2.1",-0.602755343012949,0.0719558744667393
"4306","POLR3G.2",-0.602743186478975,0.554035136541978
"4307","UBXN10",-0.602741762999047,0.0024033498995122
"4308","HP1BP3.2",0.602662719483204,0.0106429763632511
"4309","PYY2",-0.60261202320473,0.080562194657015
"4310","C15orf34",-0.602529147573215,0.407395256224407
"4311","EIF1AD.1",0.60237436175743,0.00725587228365189
"4312","SLC28A1.1",0.602216672862756,0.327532326515047
"4313","C1orf101",0.602128293769888,0.266411503621646
"4314","CWF19L1.1",0.601963967683601,0.0377942262760926
"4315","LOC100129827",-0.601943373973497,0.177111171117225
"4316","CHMP4B.1",0.601899063438793,0.0193976457025088
"4317","`TRIM73 /// TRIM74.1`",-0.60175696655338,0.122406749798899
"4318","BANP.1",0.601422911804113,0.0142092769099458
"4319","CCNJ.1",-0.601349833676734,0.199245821524449
"4320","ELK1.1",-0.601278972125811,0.00916271442992425
"4321","CD6.4",-0.601266483373897,0.0739749829669861
"4322","C6orf15",-0.601258686442828,0.0234317360903903
"4323","NLRX1.1",-0.601244108058476,0.0178214312424149
"4324","LOC643650",-0.601163935035556,0.323734880392289
"4325","CMPK1",0.601143183996738,0.383565553226791
"4326","MMP11.3",0.60106302895688,0.189976470430418
"4327","STT3B.3",-0.600977065558258,0.0811213326362943
"4328","SUCLG2.3",-0.600790203736607,0.324388512860806
"4329","TESK1",-0.600774770842295,0.0184575712225489
"4330","NFATC2",-0.600691670586238,0.208183691549882
"4331","PCDHA2.1",0.60068167453016,0.345373921968015
"4332","ZZEF1.1",-0.600612799647014,0.213721406969418
"4333","MAZ.3",-0.600518653086842,0.188658108048339
"4334","NARS",-0.600483188632243,0.00446892232384329
"4335","SARDH.5",-0.600468259768983,0.246271535186914
"4336","SFMBT2.1",-0.600459756696486,0.255068424803098
"4337","SRCIN1",-0.600325154050263,0.424017450605162
"4338","SYNE1.3",0.600316743895621,0.0880059018600094
"4339","TIA1",0.599841990583708,0.382012111986633
"4340","PFDN1",0.599822008852167,0.0340720436911702
"4341","PCIF1.3",0.599716840544608,0.191429999428447
"4342","LPAR6",-0.59960057649923,0.543624615933606
"4343","METAP1D",0.599447213121431,0.614430169584276
"4344","SARS",-0.599279337769479,0.0106946397490894
"4345","CCDC144B",-0.599207418558715,0.287491765544638
"4346","ANTXR1.1",0.599041828331721,0.00785076673264037
"4347","TOR1AIP2.4",0.598878481994265,0.278020332845473
"4348","SLAIN2.2",-0.598749034635667,0.0121215174521537
"4349","OFCC1",-0.598725408839068,0.533709547725048
"4350","LOC644620",-0.59867465930154,0.346891992890591
"4351","LOC286178",-0.598651655933131,0.275837570874249
"4352","AFAP1",0.598561685393282,0.00828972562504402
"4353","ERCC3",0.598552809681082,0.0165019718251808
"4354","XPNPEP1.3",0.59827015011025,0.335633017931161
"4355","MMP15.1",-0.598260089269522,0.0883687424784179
"4356","`IGKV1-5`",-0.598164758690072,0.161774438606361
"4357","GGA2.5",-0.598138025115777,0.348855431854552
"4358","PRG3",-0.598001753342066,0.367485490033855
"4359","MARCH9.1",-0.59799371613848,0.16379524645545
"4360","LRRC28.2",-0.597979600785765,0.389557170853379
"4361","LOC100270680",0.59785826134028,0.469602130840721
"4362","COX18.1",-0.597777483833242,0.269490058570618
"4363","SPP2",-0.597777307518761,0.198376095697093
"4364","STYX.2",-0.597740052906073,0.1055372498105
"4365","SNRNP200",0.597639616105571,0.0163456537592097
"4366","CDC20B.1",-0.59754299908522,0.157228366944343
"4367","DGCR2",-0.597501065104439,0.0425328766224699
"4368","HOOK3",0.597477163436604,0.185565451174333
"4369","MEGF11.1",-0.597460492005716,0.274253657637841
"4370","ABCA1.3",0.597308535577249,0.119678656837504
"4371","NUDT12",0.597030071460838,0.159438203950933
"4372","GPBAR1",-0.597021618795314,0.120343790098201
"4373","C2orf18",-0.596969647739192,0.0975101731126863
"4374","HMGB1",0.596958632842409,0.0132130461062443
"4375","CSMD1",-0.596886875520906,0.204208173268285
"4376","LOC440288",-0.596869396053451,0.0337309955019848
"4377","KRT36",-0.596862974155665,0.313881390056039
"4378","ABL2.1",0.596736370080829,0.00397162972713795
"4379","FOXO1.2",0.596669102613076,0.272475237027459
"4380","PUM2.2",-0.596586276232871,0.269945309839812
"4381","IL3",-0.596573210845485,0.360770110816719
"4382","ISCA1",-0.596550411779235,0.00213616318502325
"4383","GLTP.1",0.59650181208862,0.00343227729916102
"4384","SH3D20.1",-0.59646213483441,0.121532657245393
"4385","CPXCR1.1",-0.59636032093784,0.583488978731207
"4386","SIRPD",-0.596287845539737,0.333983564682078
"4387","PLEKHA8.1",-0.596189577181395,0.338688977058482
"4388","ADARB2.1",-0.595959775215135,0.182153837563298
"4389","RBM14.1",-0.595698578758971,0.0772518798085166
"4390","BEST1",-0.595501775888998,0.129038457197579
"4391","TWF1.4",-0.595466471378025,0.290228822174522
"4392","ACTB.2",0.59541234342395,0.144068613265022
"4393","ADAM8",-0.595386685388584,0.115225748057837
"4394","C9orf116",-0.595360702344905,7.70689746549937e-05
"4395","C1orf96.2",0.595343622609783,0.298161332766163
"4396","LCE2B",-0.595318563758416,0.337808436285798
"4397","GJC1",0.595290587403685,0.0164254207094836
"4398","HBEGF.2",-0.595275768825379,0.258933993558665
"4399","SLC24A4.2",-0.595247327323688,0.259886954029424
"4400","MMS19",0.595246487947461,0.00405403137063321
"4401","GPR22.1",-0.595165732292882,0.620593640472354
"4402","`LOC388152 /// LOC727751 /// LOC727849 /// LOC80154`",-0.595131542547439,0.00837553898284234
"4403","LOC148824",0.59502492470324,0.0013717693158786
"4404","SAMD4B.1",0.594941725806843,0.0226785839909625
"4405","NRAP.2",-0.594896336945,0.260248064726302
"4406","C5orf33.1",0.594866128937697,0.00696699244734253
"4407","PPP2R2C.3",-0.594861232428325,0.351324388713951
"4408","GAPDHS",0.594817434402729,0.0603037698002376
"4409","POLR3G",0.594780775356478,0.00564397676499259
"4410","RRAD.2",-0.594751233044366,0.202056577107723
"4411","PNLIPRP2",0.594709621362276,0.364219918241993
"4412","DAB2",-0.594579153609222,0.500769918512396
"4413","ZBTB45.1",-0.594406515513297,0.0414504516778904
"4414","FAM120AOS",-0.594263824676824,0.000346255988101212
"4415","LOC100288594",-0.594216827909299,0.138748790007207
"4416","LOC100506462",-0.594076232276695,0.367923258329761
"4417","AXIN2",-0.594051814703659,0.0243028800610807
"4418","INSM1",-0.59401981994342,0.329458209817927
"4419","CAPZB",0.593985729176828,0.0134101203378373
"4420","NCRNA00158",0.593815893427754,0.309550710145384
"4421","SLC22A23",-0.593717820819122,0.13852086926536
"4422","NASP.2",-0.593636212991254,0.0907705435846445
"4423","CES5A",0.593632835230949,0.348590400104077
"4424","CSPG4.1",0.593619396857348,0.0418204816302582
"4425","PSEN1",-0.593503908737015,0.544967545020339
"4426","OR2K2",-0.593380260377146,0.337053478621615
"4427","OSM",-0.593317048432836,0.262876213235439
"4428","LOC100506189",-0.593217490636377,0.347961202337927
"4429","RGR",-0.593014515423581,0.26628064313921
"4430","LZTS2.1",0.592813016153692,0.0165893383976789
"4431","PNLIPRP1",-0.592706764267051,0.177290914046911
"4432","CHRNB2",-0.59267504498866,0.220220295066063
"4433","MIER2.1",-0.592656853320579,0.177452139288648
"4434","ADRB3.1",0.592571704816952,0.277118042312785
"4435","DEFA4",-0.592517631163505,0.302437074122618
"4436","HAUS2.3",-0.592473706711308,0.013123345656008
"4437","POFUT2.3",0.592471136991184,0.0172384684676058
"4438","CCDC48.1",-0.592408694462877,0.156292095615288
"4439","CLEC3A",-0.592388258588167,0.263077971353568
"4440","LOC100130950.1",-0.592256597444777,0.110030117767629
"4441","DYNLRB1.3",0.592236058541865,0.0164309212336977
"4442","GRID1",-0.59221777121901,0.108665214762569
"4443","TTTY7",-0.592156703434905,0.303160490950291
"4444","RSPH6A",-0.592133953613735,0.124436099831466
"4445","DISP2",0.592091744416097,0.00452263720750433
"4446","CENPI.1",-0.592069574893254,0.37733026198253
"4447","GAFA2",-0.592050848662983,0.36781559207497
"4448","GPATCH4",-0.591958343938972,0.347076336147811
"4449","SDC3",-0.591754355073517,0.108740069629317
"4450","NSUN7",0.591754301017765,0.273051438659056
"4451","RNFT1.1",-0.591707820122438,0.0483515390414219
"4452","ZNF627",-0.591628562213187,0.124073093710514
"4453","MPHOSPH10",0.591596157522287,0.0519209589935783
"4454","ITSN1.3",0.591549456625129,0.000473966846716438
"4455","C9orf80.2",-0.591461993897669,0.00132913624780382
"4456","FANCC.1",-0.59144980235691,0.0346238036220022
"4457","SLC2A13.4",-0.591437401805005,0.335080205694177
"4458","COL4A3.5",-0.591399493884326,0.237066780955764
"4459","TTC31",0.591394654287172,0.00754445225437768
"4460","TDRKH",0.591357879584492,0.0195958450877709
"4461","INPP5K",-0.591351081695826,0.0392982780805054
"4462","GTDC1.1",-0.591349829407482,0.23723759153709
"4463","RPL27A",0.591325984525531,0.314616827867908
"4464","PCDH11Y",-0.591311419785132,0.51006747169679
"4465","EIF4G2.1",0.591258011717573,0.116382009154342
"4466","FOXE3",0.591246644517198,0.241147389407851
"4467","ZEB2.2",0.591117965920046,0.269709916013141
"4468","MED13L",0.59053713333936,0.0204665688271732
"4469","KIF17",-0.590521997444363,0.176787156061583
"4470","LOC285286",0.590465275545546,0.160216459175133
"4471","GRM7",-0.590440530152775,0.116184173758717
"4472","GNL3L.1",-0.590427431547892,0.283844842036056
"4473","APLF",-0.590318009589753,0.310596726310568
"4474","TMEM189",0.590195170825186,0.00395883083586936
"4475","SOX1.2",0.590136353742658,0.212039226130327
"4476","LOC100129637",0.590059917028133,0.121669841105687
"4477","`IL28A /// IL28B`",-0.589998596613792,0.314001871595918
"4478","LOC400456",0.589987737917512,0.46015414314971
"4479","SLC26A7.1",0.589940699896136,0.0496994314045072
"4480","RGS8.1",0.589813201000945,0.341464981647909
"4481","SLC25A15",0.589807400297665,0.00260457286934659
"4482","ETV3.2",0.589790621458042,0.00169589074862442
"4483","LOC285375",-0.589737302049399,0.288601564755539
"4484","STAU1.2",0.589708925865017,0.00519895502806907
"4485","BARX1",0.589620215444684,0.0312571039813306
"4486","LOC284080",-0.589574410603522,0.340255169681262
"4487","C12orf51.1",0.589535380628266,0.17504448221775
"4488","LOC401220",-0.589382268107367,0.201429209671974
"4489","GIT2.1",0.589356508003928,0.409521350804698
"4490","PTCH2",-0.589317348603239,0.226403587237432
"4491","TRAPPC2L.2",-0.589290047437837,0.0877169628276125
"4492","POU2AF1",-0.58927493324019,0.129015162566083
"4493","AHCYL1.3",-0.589264347545026,0.0349348578826238
"4494","ACVR2A",0.589264163322546,0.00165449103188761
"4495","ZNF238",-0.589219817326801,0.096780505579968
"4496","RPL13A.2",0.589092435667961,0.234858031107182
"4497","LENG9",-0.589091552348016,0.168887088985689
"4498","ADAM29",0.5890488857734,0.299435989232126
"4499","EHD4.4",-0.588930102149185,0.0215712136173006
"4500","RALGAPA1.2",-0.588816461864851,0.373108836438158
"4501","FGG",-0.588685549063028,0.137165860719715
"4502","RAB11FIP5",0.588650403494994,0.0209048523686484
"4503","HP1BP3.3",0.588602577085093,0.0164552060277524
"4504","RPL41",0.588581875894907,0.468897852186794
"4505","EDDM3A",-0.58856418967091,0.390598395927874
"4506","ABLIM2.2",0.588520964111377,0.00363753285408386
"4507","P4HA3.1",0.588505983620605,0.00783863284790022
"4508","KLHL34.1",-0.588488258450616,0.304370318453145
"4509","ACTA1",-0.588462562818638,0.0599578701004365
"4510","GPR55.1",-0.588442794762086,0.316654643721461
"4511","RNF187.2",-0.588433020951144,0.238870305365289
"4512","C1orf125.1",0.588369600931028,0.529884723884704
"4513","FRYL.3",-0.588227198920173,0.00774512990266672
"4514","PPM1H",-0.588184748505759,0.201712365752017
"4515","CDK20",-0.588098314163955,0.0197579624680249
"4516","RNF130",0.588078608692389,0.192190685755591
"4517","RGS9",0.587981561765992,0.00947050218474016
"4518","C9orf96",-0.587769592109869,0.294306880939126
"4519","INPP4A.5",0.587726215756828,0.000789926860980969
"4520","PDE8B.2",0.587652918193285,0.425424429723592
"4521","PLEKHG2.1",0.587599748190947,2.63326241066955e-06
"4522","PGM2L1",-0.587572819530593,0.0261359839174919
"4523","SERGEF.1",0.587392093625291,0.371659174358501
"4524","VSTM2A.1",-0.587353930133706,0.461974293255364
"4525","LOC401442",0.587330557774799,0.355094242387258
"4526","LOC692247.1",-0.587305560635326,0.0905306829036705
"4527","ADH4.1",0.587184469006153,0.370327451852558
"4528","LOC84989",0.587107854955349,0.0176964271935352
"4529","TUBGCP2.2",-0.587080807623815,0.150507864932063
"4530","RPL23A",-0.586935360861036,0.275921802721261
"4531","CDC25C.1",-0.586800779785755,0.227192909325123
"4532","NEK7",0.586771566735064,0.011044736353126
"4533","AFF2.2",-0.586759596967631,0.152506535599742
"4534","PSAPL1",-0.586754495640905,0.110216257891846
"4535","LOC728730.1",-0.586673270396534,0.178381817386657
"4536","KIAA0922.1",0.586464685601129,0.10000159301009
"4537","LOC151174",0.586269482696652,0.125603375254498
"4538","RUVBL2",-0.586196083527682,0.344287341524655
"4539","CRHBP",0.586190010542262,0.192051634713528
"4540","C2orf58",0.586133539980164,0.1832883737714
"4541","PODN.1",0.58577982166542,0.263287035772217
"4542","SMPD3.1",-0.585580522930853,0.0808609891396683
"4543","MED16.1",-0.585494629245379,0.0517917154811656
"4544","C20orf111.1",0.58547465301971,0.00012807498467912
"4545","SEC14L1.3",-0.58546564898848,0.159491900558241
"4546","ARAP3.1",-0.585432653441635,0.295589406638968
"4547","LRRC48",-0.585417236182461,0.342398259413299
"4548","TRIM31",0.585408983719097,0.479256463589842
"4549","SCGBL",-0.585370186021969,0.270843103562279
"4550","NEK10",-0.585352977629227,0.078443038244778
"4551","SPATA22.1",-0.585218674005554,0.261506040678829
"4552","ADAM23.3",-0.58518193358708,0.0687250565558164
"4553","C3orf48",0.585105524860974,0.540911407497499
"4554","SERPINA1.3",-0.585074001909822,0.0328194151104097
"4555","C4orf42.1",-0.585043227584964,0.124605947386739
"4556","ACTR10",0.584978560233615,0.0126113259205492
"4557","INPP5D.3",0.584971978109168,0.239084697569132
"4558","DVL3.1",0.584870071255243,0.00158572433940927
"4559","PTOV1",0.584789575475552,0.000749380825463833
"4560","TMEM62",-0.584768484780176,0.00992963922849024
"4561","ATP6V1G1",-0.584596148763472,0.00292560111983402
"4562","GRIN2C.1",0.584588244379882,0.194926757261007
"4563","ERCC5",0.584575439251707,0.00447441794859251
"4564","CCDC40.3",-0.584393206077681,0.00475912783714846
"4565","LOC100507454",0.584392162549521,0.534405723576319
"4566","LOC116437",0.58434694318051,0.298368024097813
"4567","NLRX1",-0.584297491217266,0.0166948177528416
"4568","PCK2",-0.584210776886941,0.00179926659621859
"4569","ZSCAN10.1",-0.584193059753362,0.213215369885482
"4570","MDM2",-0.58419247875348,0.181663926320138
"4571","NRXN3.1",-0.584178924369161,0.0683563348083252
"4572","GLP1R",-0.583980787193149,0.109115210643426
"4573","OR1F1",-0.583897834157514,0.279350779300996
"4574","SPIRE2.1",-0.583863501950734,0.0329799772523658
"4575","DENND1B.1",0.583819096508013,0.38900090262657
"4576","TM9SF1.1",-0.583658407965311,0.0038329362198126
"4577","LOC100505697",-0.583626146894509,0.222151595134414
"4578","XPNPEP1.1",0.583583942552975,0.0113527517395317
"4579","TCP11L2.6",0.583581625107099,0.172513737392328
"4580","TGM4",-0.583564239632501,0.253126807623843
"4581","LOC100128653",-0.583546187089952,0.214245011795682
"4582","C9orf103",-0.583538745112474,0.00218771821858871
"4583","DST",-0.583477717137528,0.542556001120691
"4584","CDK13.2",0.583452898095063,0.0832861955947795
"4585","MYCN",-0.583434602216484,0.111159853974265
"4586","RNASE7.2",-0.583395319768501,0.452923477567441
"4587","ZNF749",-0.583310738409947,0.247982038174129
"4588","ANKDD1A.1",0.583291537050994,0.0489528166843681
"4589","NAA16.1",0.583279524765571,0.00111723576400914
"4590","CD44.10",-0.583161301434213,0.00723335591421267
"4591","LILRA6",-0.583028397559206,0.0682126726621947
"4592","ICA1L.2",-0.582828059739989,0.0930375841913082
"4593","SERPINA6",-0.582825269207879,0.0287387866951295
"4594","SLC35C2",0.582731395050957,0.0305258742040395
"4595","ALDOB.1",-0.582703700997901,0.14677211819827
"4596","PKNOX1.1",0.582680218828979,0.264123027502011
"4597","ISCA1.2",-0.582658767236558,0.00311976036626003
"4598","KIR3DL3",-0.582446028239086,0.211310569830776
"4599","DCHS1",0.582332520517986,0.0231006290298768
"4600","RBMS1.2",0.582283269584104,0.00211381189968214
"4601","NAB1.3",-0.582235730849651,0.317148041025518
"4602","RUFY3.2",0.582084569151039,0.0417398112302277
"4603","HNRNPH3.3",0.582083124077333,0.00980406667130376
"4604","SLC35F5.2",0.582021654681277,0.262209240024757
"4605","FTCD.3",-0.582003753981111,0.0861936986431344
"4606","FAM71E2",-0.581990871516757,0.395857586861593
"4607","TAL1.3",-0.581946119152085,0.200586401134676
"4608","CNBP.1",0.581876861587682,0.0138303573120036
"4609","ZNF562",-0.58167876809383,0.0161092557351588
"4610","TMEM110.2",-0.58163332872737,0.114242662640315
"4611","XRCC4.3",0.581577812977365,0.000535479289460717
"4612","PSPH.2",-0.581544361636366,0.166434081175914
"4613","TAF1.1",0.581534648163072,0.280919467783166
"4614","CC2D1B.1",-0.581511651674554,0.113861721575519
"4615","DNASE1.6",0.58147534846393,0.0211622078472796
"4616","LGI3",-0.581435598275176,0.301996626905331
"4617","SNCB",-0.581331965244848,0.176641853292367
"4618","FAM109B",0.581154367573237,0.0076595284098386
"4619","KIF19",-0.581009035958921,0.243815708434145
"4620","PIK3R4",0.58093933388483,0.00859374703075109
"4621","HNF4G.1",-0.580930331079559,0.067664496065612
"4622","RPS11",0.580888691560285,0.293964054433205
"4623","FAM71A.2",-0.580860414092905,0.310605599107749
"4624","SLC38A9.1",0.580834367485742,0.0393552699515927
"4625","CDCP1.2",-0.580825217631588,0.00269744359227065
"4626","`LILRA6 /// LILRB3.1`",-0.580789227152536,0.0676136638538576
"4627","LOC283624",-0.580750611539969,0.360162700462225
"4628","C19orf22.1",-0.58063811491838,0.0847415770816631
"4629","FCRL2.1",-0.580609215201788,0.053113106857234
"4630","PPP1R2.2",0.580518456613177,0.282506011030315
"4631","LOC729059",-0.580507467560398,0.415707400016711
"4632","RHOBTB3.3",0.580452502851281,0.257919371594862
"4633","ATP10A.2",-0.580295126605592,0.210651623381222
"4634","C9orf80",0.580280826580815,0.0795298828109345
"4635","PIGX.2",0.580210715175957,0.172998365958337
"4636","OR10H2",0.580201215947421,0.336009439933029
"4637","C2orf52",-0.580131823153946,0.329480256807433
"4638","SERINC3.1",0.580026641674354,0.0176514397178759
"4639","KCNQ1.1",-0.579990225965642,0.0958807010996949
"4640","POU4F1",0.579959024173995,0.150704302900623
"4641","C14orf176",-0.579859333112566,0.167982614666889
"4642","PCDH10",-0.579693395845615,0.245329805470006
"4643","NUDCD3",-0.579630369475932,0.20391596296814
"4644","C16orf92",-0.579523992217284,0.321063312704801
"4645","LRRC29",-0.579462034694759,0.147428223036448
"4646","`RRP7A /// RRP7B`",-0.579279217921485,0.113702377780503
"4647","CSE1L",0.579214273326273,6.59108058425694e-05
"4648","MARVELD1",0.579114808537829,0.000154415071765824
"4649","SLC25A42.3",0.579087375551446,0.500868791869413
"4650","PAK2.1",-0.579082305807693,0.290269212004637
"4651","LOC283663.1",-0.579040006308912,0.112015642782495
"4652","CLRN1.2",-0.579004111553859,0.363659943832352
"4653","CEP250.2",-0.579003836297663,0.125326446675701
"4654","LOC100287927.1",-0.578884631094171,0.181369836433634
"4655","LOC339807",-0.578854818225995,0.277248038475513
"4656","PMCHL2",-0.578840742659798,0.128660963782486
"4657","AGBL1",0.578821425397952,0.396612322961299
"4658","MYO18B",-0.578809801313288,0.100880783734784
"4659","SGK269",0.578795943230655,0.0999867205237078
"4660","CADM2",0.578713266970738,0.121480294749991
"4661","PMS1.3",-0.578686318487701,0.241256165954581
"4662","ASB7",-0.578610140438624,0.0175147731824274
"4663","ABHD2",-0.578588813491016,0.00771782444988429
"4664","ZNF397OS.1",-0.578578361194943,0.117150447979397
"4665","LOC100506860.1",-0.578561716082275,0.0413861645696648
"4666","ACTB",0.578520933254772,0.144793975817045
"4667","LOC339568",-0.578505548932992,0.421584790230558
"4668","ST3GAL3",-0.5784487806794,0.352276191264786
"4669","ZNF41.1",-0.578389014340175,0.143032714296989
"4670","PLEKHB1.2",-0.578336879872918,0.13673529267849
"4671","FAM117B.3",-0.578271247794338,0.157622988731501
"4672","LOC284661",0.578248900684143,0.513852589914453
"4673","SIRT4.1",0.5781951146511,0.00134058238173027
"4674","KRT8P12.1",-0.577965170053546,0.179186854337847
"4675","C1orf83.1",-0.577940327380289,0.0269617498067693
"4676","LOC100132345",-0.577925766026501,0.342392062604672
"4677","OR7C1",-0.577874489045564,0.263806846996185
"4678","PSG1",-0.577861954093027,0.191653566952553
"4679","FOXRED2.2",-0.577809562323841,0.0855992639983172
"4680","SERPINA9",-0.57770973709236,0.172855014448156
"4681","ZNF503.1",-0.57761501235477,0.0256431673091106
"4682","PRODH2",-0.577567956786853,0.166298744846965
"4683","ARL3",0.577256598335143,0.1130443810003
"4684","PTEN.8",0.577139837968831,0.108001223028712
"4685","GAFA1",-0.577088837579704,0.478570922436906
"4686","CHAF1A.3",0.577036329521293,0.379831270851861
"4687","LOC644450",-0.57701708611591,0.0355121581661865
"4688","ARG1.2",0.576965610107927,0.316009599995057
"4689","RAB14",-0.576903499379616,0.00669002899268799
"4690","PRKCH",-0.576850393788023,0.0101831493182174
"4691","SIGLEC6",-0.57681420505812,0.449957455716527
"4692","RYK",0.576809696817819,0.0240123782743091
"4693","LOC100287556",-0.576619607148953,0.227239273062358
"4694","SEPT3",0.576546185473021,0.0200268931930363
"4695","RANBP3",-0.576533817706697,0.0383451429903081
"4696","LOC100507531",0.576472504316881,0.256491203553215
"4697","MYH7B",-0.576299738600829,0.132279886057978
"4698","CSMD1.2",-0.57624457070408,0.371413382427727
"4699","GPR137",-0.5761463113008,0.0659415858286649
"4700","ADAMTS19.1",-0.576113102173205,0.33664977457379
"4701","ADAD1",0.575979448346152,0.295620237978742
"4702","C2orf76",0.575911192935923,0.00392111608397665
"4703","FAM117B.1",-0.57591038062664,0.156627178604012
"4704","MRPL43",0.57590120569915,0.014447895221167
"4705","SKI",0.575870454384753,4.62566803780864e-05
"4706","GPR68.1",0.575867032464641,0.000905047045766332
"4707","P2RX2",-0.575844018705516,0.209541176363359
"4708","CD58.2",-0.57582831379451,0.462958995120206
"4709","AGGF1.3",0.575817285385179,0.00475886317792712
"4710","MCF2L.2",-0.575768097279826,0.129315399756
"4711","MSC",0.575766450135058,0.0422366634677972
"4712","LOC100508936",-0.575728943794465,0.220821579891168
"4713","TRIOBP",-0.575597525032132,0.12985892114669
"4714","MBD3L1",0.575543564488982,0.156947466419359
"4715","SNX33",-0.575525119205088,0.140058753252635
"4716","RPL21",0.575447373584253,0.133232081942758
"4717","C21orf67.1",-0.575293586449848,0.237883845120274
"4718","FOXP1.2",-0.575278331147013,0.0697293046573014
"4719","CA6.1",-0.57518041807421,0.127377335076452
"4720","APAF1.2",0.575162167691085,0.0927617207641879
"4721","KLF9.3",-0.575098544790171,0.291765440746937
"4722","SLC7A14",0.575016697257182,0.0172618795419117
"4723","B3GAT1",-0.574934190459763,0.0158781399265434
"4724","DKFZp547J222.1",0.574873694477821,0.316958127940023
"4725","LRRC8C.1",-0.57476714829345,0.10746855068369
"4726","MAP1LC3C",0.574766611234583,0.018862582713616
"4727","GRM5.1",-0.574759100051705,0.235284988532346
"4728","TAOK2",-0.574756021245561,0.0825566085635065
"4729","LOC100288911.1",0.574716205030984,0.000602640042291747
"4730","ANAPC5",0.574703488284853,0.0209169500686527
"4731","CYP2C9.1",-0.574663190979348,0.288877616402547
"4732","ARID5B.4",0.574651341593185,0.172614718927616
"4733","HOMEZ",-0.574568603743485,0.105554251729843
"4734","WFIKKN1",-0.574475037616728,0.206099837267969
"4735","WNK1",-0.574412220896505,0.265428479006591
"4736","CECR9",0.574199670200744,0.387342779966039
"4737","PSMD4",0.574154951193221,0.0170546577028893
"4738","FAM163A.1",-0.574150044120848,0.191131284007493
"4739","KIAA1632.6",-0.574095718584756,0.0904889101914613
"4740","MYL10",-0.573984127826197,0.179083329314512
"4741","ELAC2",-0.573899672427049,0.239778085720002
"4742","CYLD.6",0.573861973564565,0.262705763368789
"4743","FMN2",0.573821599342203,0.00103554075787299
"4744","C1orf118",0.573814228398681,0.522162908206519
"4745","KHSRP",-0.573811798960166,0.114948951891683
"4746","FARP2.1",0.573801891708864,0.177834310948291
"4747","HMG20B.2",-0.573791304513414,0.276622568137674
"4748","C14orf182.2",-0.573748754251654,0.237749180080699
"4749","`METTL12 /// SNORA57`",0.573711558329119,0.395780339690917
"4750","BCL3",-0.57369712243387,0.0175648967192026
"4751","TUBA1B.2",0.573589109969032,0.0420713230077935
"4752","PWRN1.2",-0.573560175071812,0.39960978672412
"4753","LOC100130642",0.573505597583184,0.32966960086725
"4754","TNNI2",0.573502681480759,0.0124998403750987
"4755","DNAH17",-0.573339725094141,0.36749408018366
"4756","CYBA.1",-0.573293815530448,0.159346815155065
"4757","EP400NL.2",-0.573281178821245,0.215822124516484
"4758","C12orf51",0.573274051004055,0.325269907419053
"4759","DRP2.2",-0.573233771386665,0.152738033231731
"4760","MAP4.1",0.573125206746828,0.0476487001705753
"4761","LOC100506540.1",-0.573103838976242,0.204720389994572
"4762","LZTS2.3",0.57307250336184,0.0189270345074474
"4763","MAP4.6",0.573048595450374,0.0210218015086747
"4764","RARB",0.57296928049832,0.000342220661635859
