"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"LRRC15.1",0.0670877328694593,0.0104009319064995,6.4501655690618,1.11728022384083e-10,"LRRC15.1",1.11728022384083e-07
"PTGDS",0.0670643084225575,0.00916775646402729,7.31523668693713,2.56928120772166e-13,"PTGDS",2.56928120772166e-10
"RARRES1.1",0.0669308094459895,0.00707995805733282,9.45356016292613,3.27498025862501e-21,"RARRES1.1",3.27498025862501e-18
"GREM1.1",0.0662146025051102,0.00895253644141354,7.39618352166746,1.4015427360114e-13,"GREM1.1",1.4015427360114e-10
"MUC15",0.0661481342603714,0.00841447059578834,7.86123541669755,3.80363151855031e-15,"MUC15",3.80363151855031e-12
"AEBP1",0.0659677199198846,0.0125619841234025,5.25137743145122,1.50965975970953e-07,"AEBP1",0.000150965975970953
"HMGA2.8",0.0659398548584918,0.0062527651647253,10.545711076835,5.31691170750957e-26,"HMGA2.8",5.31691170750957e-23
"HOXA10 /// HOXA9",0.0655546371110953,0.00983953620836072,6.662370636473,2.69445462117802e-11,"HOXA10 /// HOXA9",2.69445462117802e-08
"CX3CR1.1",0.0650809390443867,0.00821863981866822,7.91869950263044,2.4000760777672e-15,"CX3CR1.1",2.4000760777672e-12
"COL12A1",0.064943217320957,0.0106726581396118,6.08500867088758,1.16485006236314e-09,"COL12A1",1.16485006236314e-06
"IGF2BP3.2",0.0648859762780297,0.00548225673169351,11.8356325603865,2.55410621659774e-32,"IGF2BP3.2",2.55410621659774e-29
"IGF2BP3.1",0.0647990603415767,0.00544017994750439,11.9111979689757,1.0347975874037e-32,"IGF2BP3.1",1.0347975874037e-29
"PTGDS.2",0.0646483207348815,0.0087380931542348,7.39844718908158,1.37786168151353e-13,"PTGDS.2",1.37786168151353e-10
"SCARA3.2",0.0638654830585699,0.00768683699117804,8.30842167355266,9.69833597227086e-17,"SCARA3.2",9.69833597227086e-14
"CILP",0.0638393035985646,0.0102246324918213,6.24367708566836,4.2740191092942e-10,"CILP",4.2740191092942e-07
"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2.1",0.0636384261611682,0.00917689297662575,6.93463749912527,4.07264119049485e-12,"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2.1",4.07264119049485e-09
"TOP2A",0.0634049288509797,0.00931608204720776,6.80596505373024,1.00374077353949e-11,"TOP2A",1.00374077353949e-08
"HOXB3.1",0.0631481935829577,0.00753433847974666,8.38138527393065,5.23083726431553e-17,"HOXB3.1",5.23083726431553e-14
"ATP1A2.1",0.0630939287069448,0.0102326324732244,6.16595278605403,7.00599883027949e-10,"ATP1A2.1",7.00599883027949e-07
"COMP",0.0630252341334697,0.00781301718211073,8.06669595937623,7.22261152481873e-16,"COMP",7.22261152481873e-13
"TMEM200A",0.0629189601902359,0.0122515994861355,5.13557109514051,2.81288515151663e-07,"TMEM200A",0.000281288515151663
"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2",0.0627027064150166,0.00941056985721386,6.66300844331447,2.68278242457036e-11,"PCDHA1 /// PCDHA10 /// PCDHA11 /// PCDHA12 /// PCDHA13 /// PCDHA2 /// PCDHA3 /// PCDHA4 /// PCDHA5 /// PCDHA6 /// PCDHA7 /// PCDHA8 /// PCDHA9 /// PCDHAC1 /// PCDHAC2",2.68278242457036e-08
"FOXG1",0.062068693657056,0.00788303181919675,7.87370837523533,3.44280917027758e-15,"FOXG1",3.44280917027758e-12
"CEP55",0.0615675967740021,0.00976796334465964,6.30301267537643,2.91915008036622e-10,"CEP55",2.91915008036622e-07
"GAGE1 /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE3 /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8",0.0614232344855855,0.00612712226093964,10.0248096691587,1.18587862930261e-23,"GAGE1 /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE3 /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8",1.18587862930261e-20
"TMPRSS3.2",0.0610139620201273,0.00894117810421428,6.82392871598983,8.85838507092427e-12,"TMPRSS3.2",8.85838507092427e-09
"SUSD2",0.0609766662538362,0.00864962127911807,7.04963423092826,1.79388710335065e-12,"SUSD2",1.79388710335065e-09
"COL12A1.3",0.0605421275531279,0.0105857463340014,5.71921200857295,1.07019195841208e-08,"COL12A1.3",1.07019195841208e-05
"TAGLN.1",0.0605159347732139,0.011014034329233,5.49443854669992,3.91955380370518e-08,"TAGLN.1",3.91955380370518e-05
"PCK1",0.0604887551400217,0.00601029106403188,10.0641973068512,7.95334512029699e-24,"PCK1",7.95334512029699e-21
"SLC26A7.2",0.0604191557463323,0.00684384188027402,8.8282512663652,1.06324984660902e-18,"SLC26A7.2",1.06324984660902e-15
"NNMT.1",0.0602514084504031,0.00918885554580278,6.55700899313019,5.48977040777057e-11,"NNMT.1",5.48977040777057e-08
"VCAN.2",0.0594726593323116,0.0102576360586043,5.79789134577698,6.71539358366861e-09,"VCAN.2",6.71539358366861e-06
"POSTN.2",0.0594479222457865,0.00642644538548672,9.25051388128836,2.2341593327329e-20,"POSTN.2",2.2341593327329e-17
"CNTN3",0.0594465814705596,0.00681070512492694,8.72840335620863,2.58293028111742e-18,"CNTN3",2.58293028111742e-15
"C11orf9",0.0590578868470158,0.00917128313850257,6.43943556808109,1.19918607976423e-10,"C11orf9",1.19918607976423e-07
"MET",0.0588761391150252,0.00888077968695556,6.62961374906134,3.36566391307878e-11,"MET",3.36566391307879e-08
"RASSF10",0.0587560825899752,0.00814032076382171,7.21790753640897,5.27935911038721e-13,"RASSF10",5.27935911038721e-10
"PCP4",0.0586892326944851,0.00628934292172815,9.3315364458389,1.04347137135363e-20,"PCP4",1.04347137135363e-17
"BMPR1B.1",0.0579636121439921,0.00989966758312208,5.85510691720741,4.76703239742165e-09,"BMPR1B.1",4.76703239742165e-06
"FLRT3.1",0.0578917748091637,0.00818583859954356,7.07218620367029,1.52511579814698e-12,"FLRT3.1",1.52511579814698e-09
"SCG5",0.057689620126975,0.00816161740328704,7.06840535109387,1.56724188906843e-12,"SCG5",1.56724188906843e-09
"CFTR",0.057677312070727,0.00845726341828226,6.81985522007564,9.11323065618135e-12,"CFTR",9.11323065618135e-09
"MUC20.3",0.0575807957891506,0.00924455022173154,6.22862058272918,4.70559841698034e-10,"MUC20.3",4.70559841698034e-07
"ADAMTS5.1",0.0575565030480579,0.00942346810749773,6.10778350300389,1.01024259797464e-09,"ADAMTS5.1",1.01024259797464e-06
"HOXA10 /// HOXA9.1",0.0573683740536501,0.00718528018770107,7.98415267811638,1.41490810044707e-15,"HOXA10 /// HOXA9.1",1.41490810044707e-12
"ADAMTS2.2",0.0569710498623701,0.0124772447673996,4.56599601309605,4.9712821427828e-06,"ADAMTS2.2",0.0049712821427828
"LRP4",0.0567800257955801,0.0103645149853465,5.4783099716539,4.29407412718366e-08,"LRP4",4.29407412718366e-05
"ZIC2",0.0564259903411694,0.00703012720454407,8.02631143070886,1.00447036645061e-15,"ZIC2",1.00447036645061e-12
"FABP4",0.0559640364342491,0.00512480331661716,10.9202310755587,9.22607797122767e-28,"FABP4",9.22607797122767e-25
"SOX9",0.0556457454820031,0.00955427450837688,5.82417277556916,5.73961751375581e-09,"SOX9",5.73961751375581e-06
"LMO3.2",0.0556181328374085,0.00696843645542664,7.98143646615247,1.44640024020727e-15,"LMO3.2",1.44640024020727e-12
"H19.1",0.0554360228833212,0.00483615284343355,11.4628351663019,2.02766610286907e-30,"H19.1",2.02766610286907e-27
"NNMT",0.0550902502136633,0.00873840916043046,6.30437980211829,2.89350169226616e-10,"NNMT",2.89350169226616e-07
"DDIT4L",0.0550136591662794,0.00920074391273036,5.97926207794581,2.24150684302899e-09,"DDIT4L",2.24150684302899e-06
"PI3.1",0.0549738708619537,0.00728567943954703,7.54546934408792,4.50661516289473e-14,"PI3.1",4.50661516289473e-11
"MMP2.2",0.0547874704420201,0.0119711984030597,4.57660700268879,4.72578040481165e-06,"MMP2.2",0.00472578040481165
"SV2C.1",0.0544905353444084,0.0089447180875167,6.09192316753455,1.11562229295816e-09,"SV2C.1",1.11562229295816e-06
"HOXA10.1",0.0537598114700057,0.00892256614547924,6.02515135146898,1.68951445103291e-09,"HOXA10.1",1.68951445103291e-06
"WNT5A",0.0536255471522206,0.00999302407611399,5.36629820400413,8.03690249669911e-08,"WNT5A",8.03690249669911e-05
"PI3",0.0535999224455866,0.00723418599216758,7.40925413081984,1.27011713538105e-13,"PI3",1.27011713538105e-10
"KIF5C.2",0.0532213896838632,0.00974580817879744,5.46095189926365,4.73588361684791e-08,"KIF5C.2",4.73588361684791e-05
"SERPINE1",0.0532139983682061,0.0105971020175992,5.02156139290069,5.1253115992198e-07,"SERPINE1",0.00051253115992198
"KRT5",0.0530985547191875,0.00738463394454141,7.19041121306181,6.45964725831866e-13,"KRT5",6.45964725831866e-10
"GXYLT2",0.0527152054456471,0.0102933991769047,5.12126310654736,3.03495837075825e-07,"GXYLT2",0.000303495837075825
"ERBB4.1",0.0522762773758577,0.00728419177827927,7.17667504742809,7.14271830908237e-13,"ERBB4.1",7.14271830908237e-10
"ADIPOQ",0.0519484733684708,0.00835614942240362,6.21679564862639,5.07409872893205e-10,"ADIPOQ",5.07409872893205e-07
"FAM20A.1",0.0518908220507833,0.00914653670237491,5.67327544176473,1.40092703923784e-08,"FAM20A.1",1.40092703923784e-05
"ANPEP",0.0514997910472628,0.00827993021021852,6.21983395267091,4.97681282901344e-10,"ANPEP",4.97681282901344e-07
"CDH6.4",0.0514435785356361,0.0078487688513328,6.55435005286217,5.58847363859762e-11,"CDH6.4",5.58847363859762e-08
"EFEMP1.1",0.0512458463962012,0.00913344121511586,5.61079282049675,2.01401768412036e-08,"EFEMP1.1",2.01401768412036e-05
"GJB2",0.0512379689400482,0.00851549605331898,6.01702691413706,1.77649554119453e-09,"GJB2",1.77649554119453e-06
"PBK",0.0501115496283646,0.00942450420684385,5.31715499601292,1.05402279458472e-07,"PBK",0.000105402279458472
"MOXD1.1",0.0494468981782475,0.0118785116715641,4.16271832241559,3.14481215843379e-05,"MOXD1.1",0.0314481215843379
"CXCL14.1",0.0493074575650208,0.00702226163888188,7.02159220214867,2.19353984735812e-12,"CXCL14.1",2.19353984735812e-09
"FBN2.1",0.0492542023800899,0.00736660687905258,6.68614508535095,2.29125877799336e-11,"FBN2.1",2.29125877799336e-08
"VCAN.3",0.0489984354283916,0.0094825778588369,5.16720623419184,2.37619024631989e-07,"VCAN.3",0.000237619024631989
"DCN",0.0489874359871725,0.0119789730187016,4.08945206827774,4.32393405713579e-05,"DCN",0.0432393405713579
"ERAP2.3",0.0489601515993786,0.00772092665060327,6.34122739600864,2.27941802644522e-10,"ERAP2.3",2.27941802644522e-07
"NCAM1.1",0.0476162450705528,0.00795985327410556,5.98205060204497,2.20345790859404e-09,"NCAM1.1",2.20345790859404e-06
"APOBEC3B",0.0475849867909365,0.00852624930232725,5.58099876084412,2.39141348097279e-08,"APOBEC3B",2.39141348097279e-05
"DCN.3",0.047550934061744,0.0104941895661285,4.53116782025947,5.86585161368371e-06,"DCN.3",0.00586585161368371
"CYP1B1.3",0.0472940246936605,0.00874241226087529,5.40972254366387,6.31224667996162e-08,"CYP1B1.3",6.31224667996162e-05
"DCN.2",0.0468925345064256,0.0115289378754481,4.06737680548071,4.75453294904536e-05,"DCN.2",0.0475453294904536
"ID1",0.0463347082106617,0.00862814001738088,5.37018501291393,7.86559050486465e-08,"ID1",7.86559050486465e-05
"SALL1.1",0.0459360434126863,0.0100958368720034,4.5499985781338,5.36462780939705e-06,"SALL1.1",0.00536462780939705
"HOXC6",0.045642931019576,0.00845364033705534,5.39920427173921,6.69371239796379e-08,"HOXC6",6.69371239796379e-05
"RGS1.2",0.0453796744494569,0.00959224072497979,4.73087318704176,2.23556147350054e-06,"RGS1.2",0.00223556147350054
"WNT5A.1",0.0450151040849061,0.00921478429561717,4.88509580265668,1.0337857529366e-06,"WNT5A.1",0.0010337857529366
"LOC100507263",0.0449184297816562,0.00913759107430459,4.91578463255697,8.8427568998234e-07,"LOC100507263",0.00088427568998234
"FAM3B",0.0445826657638124,0.00749726117180686,5.9465269706041,2.73891424066604e-09,"FAM3B",2.73891424066604e-06
"KCNT2.1",0.0443289827156843,0.00923053311434858,4.80242930354438,1.56752170479301e-06,"KCNT2.1",0.00156752170479301
"AKAP12.1",0.0441521782980409,0.00935191886549813,4.72118919475775,2.34469710177712e-06,"AKAP12.1",0.00234469710177712
"TKTL1.1",0.0440808602793846,0.00883043164746346,4.99192588077467,5.97801970396396e-07,"TKTL1.1",0.000597801970396396
"TGFA.1",0.043639835885321,0.00987377019659512,4.41977431279186,9.88040320239918e-06,"TGFA.1",0.00988040320239918
"GABRP",0.0436171641078954,0.00779276144721342,5.59713837044149,2.17918778495341e-08,"GABRP",2.17918778495341e-05
"IFIT1",0.0435856278220245,0.00855970767690597,5.09195284082169,3.54394262405475e-07,"IFIT1",0.000354394262405475
"C19orf33",0.0433105976440899,0.00914207268231913,4.73750309684729,2.16367551596465e-06,"C19orf33",0.00216367551596465
"CDH11.2",0.042511042312232,0.0106599452736964,3.98792312912982,6.66542524513404e-05,"CDH11.2",0.0666542524513404
"SULF1.2",0.0420875785141073,0.00935226651675047,4.5002543970198,6.78721847051601e-06,"SULF1.2",0.00678721847051601
"CYP1B1.2",0.0420213052560182,0.00998735531939308,4.20745071264489,2.58267708887903e-05,"CYP1B1.2",0.0258267708887903
"PCDH7.4",0.0416074839781891,0.00944859132634411,4.40356477924716,1.06486467414831e-05,"PCDH7.4",0.0106486467414831
"TACSTD2.1",0.0410860156868139,0.00834401009050448,4.92401318324986,8.47871206550899e-07,"TACSTD2.1",0.000847871206550899
"SLC4A11",0.0406432694370911,0.00905637085189762,4.48780975312809,7.19591432519613e-06,"SLC4A11",0.00719591432519613
"PROM1",0.0406384177391579,0.00547211843333597,7.42645069441296,1.11550450976127e-13,"PROM1",1.11550450976127e-10
"CYP1B1.1",0.0403476250831394,0.0111581681436975,3.6159721348104,0.000299222564499012,"CYP1B1.1",0.299222564499012
"SERPINF1",0.0403474681891889,0.0128415984794427,3.14193503665285,0.00167835269859767,"SERPINF1",1
"CXCL14",0.0401713570880322,0.00716302717917671,5.6081536595048,2.04496431939892e-08,"CXCL14",2.04496431939892e-05
"LGR5.1",0.0400921546575144,0.00535869269877612,7.48170438410679,7.33648287493161e-14,"LGR5.1",7.33648287493161e-11
"LOC339535",0.0399695771687582,0.00755718648024077,5.28894943551595,1.23020890677189e-07,"LOC339535",0.000123020890677189
"SULF1.1",0.0396910911408464,0.00847779855261142,4.68176860944877,2.8441041055259e-06,"SULF1.1",0.0028441041055259
"MSLN",0.0390436892143914,0.00858200531226505,4.54948322609306,5.37778203765594e-06,"MSLN",0.00537778203765594
"MOXD1",0.0389423478665782,0.0122281372090069,3.18465087535118,0.00144928739889523,"MOXD1",1
"C1orf116",0.0388627057432476,0.0081140084392415,4.78958162716435,1.67129402548511e-06,"C1orf116",0.00167129402548511
"SGPP2.1",0.0386799914993527,0.00820658725761141,4.71328583796851,2.43753892344347e-06,"SGPP2.1",0.00243753892344347
"RSPO3",0.0385164580146471,0.00771854495229364,4.99011902537429,6.03420993820087e-07,"RSPO3",0.000603420993820087
"TOX3.2",0.038115511792623,0.0085683604863404,4.4484019846488,8.65115103004625e-06,"TOX3.2",0.00865115103004625
"LGR5",0.0377907866990466,0.00804950909234937,4.69479396389089,2.66875574992343e-06,"LGR5",0.00266875574992343
"TMPRSS3",0.0370946184636837,0.00860159005610785,4.3125303835357,1.61396694354161e-05,"TMPRSS3",0.0161396694354161
"TNFAIP6",0.0369563515876913,0.0135585495752849,2.7256862087267,0.00641679701499307,"TNFAIP6",1
"TOX3",0.0368090106664867,0.00846124895769052,4.35030464775896,1.35948523354161e-05,"TOX3",0.0135948523354161
"DIO2.4",0.0365227087963652,0.00858049326275085,4.25648126255347,2.07669432308275e-05,"DIO2.4",0.0207669432308275
"CEACAM6",0.0364997437159646,0.0094460787784815,3.8640100905269,0.000111540610695903,"CEACAM6",0.111540610695903
"TOX3.1",0.0358016031216837,0.00970393896655535,3.6893887363754,0.000224793512799817,"TOX3.1",0.224793512799817
"CRABP1.1",0.0357897221828374,0.00598505665393863,5.97984685062004,2.23347505569305e-09,"CRABP1.1",2.23347505569305e-06
"TMEM47.1",0.0356617630876921,0.010327318419023,3.45314840123482,0.000554084090932452,"TMEM47.1",0.554084090932452
"MT1M",0.0351883782701601,0.0071434457362196,4.92596704301168,8.39441466979203e-07,"MT1M",0.000839441466979203
"MFAP5.2",0.0349536011127834,0.0075444382930796,4.63302896185734,3.60354103129706e-06,"MFAP5.2",0.00360354103129706
"IFI44",0.0341869649630707,0.00917377640074046,3.72659671106779,0.000194082623496071,"IFI44",0.194082623496071
"FCGR2B",0.0339569742418886,0.011979221670418,2.83465613844875,0.00458750341951688,"FCGR2B",1
"CCDC146",0.0339351202310665,0.00722977365872005,4.69380119391931,2.68174664713631e-06,"CCDC146",0.00268174664713631
"PHLDB2.3",0.0338014395301809,0.0103835533583435,3.2552863517594,0.00113278089310516,"PHLDB2.3",1
"RMST.2",0.0335396033600947,0.00605877672618829,5.53570545274,3.09978128057237e-08,"RMST.2",3.09978128057237e-05
"SLC44A5.3",0.033342907723541,0.00720819247409238,4.6256960872482,3.73342401207062e-06,"SLC44A5.3",0.00373342401207062
"ECM2.1",0.0330206212740467,0.0117519850328603,2.80979095716307,0.00495736874263598,"ECM2.1",1
"CLDN1.1",0.0326087500974024,0.00881135630131156,3.70076398937001,0.000214951328293309,"CLDN1.1",0.214951328293309
"ALDH1A3",0.0325444378667884,0.0109579224155426,2.96994600186508,0.00297852099392552,"ALDH1A3",1
"SLC47A1",0.0322418815506934,0.0101900971645987,3.16404063964225,0.00155595067303006,"SLC47A1",1
"FRZB.1",0.031964660629702,0.00834884319901062,3.82863348463533,0.000128856736463732,"FRZB.1",0.128856736463732
"EFS",0.031882456152382,0.00979237482136834,3.25584515850128,0.00113055388668422,"EFS",1
"NT5E.2",0.0316835453885756,0.009469728847834,3.34577113005961,0.000820540937797241,"NT5E.2",0.820540937797241
"UCA1",0.0316160451104537,0.00710585028582834,4.44929795010002,8.61514330888648e-06,"UCA1",0.00861514330888648
"WDR72.1",0.0314840053230227,0.00522252126865523,6.02850686544541,1.65481369549145e-09,"WDR72.1",1.65481369549145e-06
"HLA-DRB4 /// LOC100509582",0.031190784963526,0.00520445250504386,5.9930962830956,2.05882870103887e-09,"HLA-DRB4 /// LOC100509582",2.05882870103887e-06
"GPC6.1",0.0305131030600599,0.0106990697324089,2.8519398249767,0.00434533256765012,"GPC6.1",1
"COL12A1.1",0.0303225087541356,0.00867867493448342,3.4939099554995,0.000476001536548964,"COL12A1.1",0.476001536548964
"CDH6",0.0301923146292399,0.00686414792040941,4.39855244661439,1.08975293613876e-05,"CDH6",0.0108975293613876
"NRN1",0.0299070729185945,0.00867340074652773,3.44813687186855,0.000564467914497632,"NRN1",0.564467914497632
"GULP1.1",0.0296763403085758,0.00973260249594117,3.04916802273101,0.00229476098209933,"GULP1.1",1
"C11orf70",0.029599309046897,0.0100970081383078,2.93149303649642,0.00337336928927189,"C11orf70",1
"C12orf39.1",0.0295934074498764,0.00933732289529783,3.1693674709246,0.00152771111199321,"C12orf39.1",1
"FRZB",0.0295629482778851,0.00831987574265867,3.55329204333022,0.000380441857874128,"FRZB",0.380441857874128
"CDH11",0.0295205854089225,0.0127742308134262,2.31094817684798,0.0208357175361828,"CDH11",1
"PTH2R",0.0294376100627064,0.0057365088046719,5.13162466319793,2.87251874257215e-07,"PTH2R",0.000287251874257215
"PPP1R14A",0.0294055307757669,0.00880171274679018,3.34088735019108,0.000835110991709552,"PPP1R14A",0.835110991709552
"PVRL3",0.0291559455744961,0.00838810265269683,3.47586895173753,0.000509201041263906,"PVRL3",0.509201041263906
"NLRP2",0.0290856064856319,0.00576258704374305,5.04731750945311,4.48056397768861e-07,"NLRP2",0.000448056397768861
"EVI2A",0.0283554360478972,0.0141740721001181,2.00051444973678,0.0454447411903251,"EVI2A",1
"ERBB4.3",0.0280976659594602,0.00847696809147351,3.31458909084747,0.000917779283248975,"ERBB4.3",0.917779283248975
"ABCA8.2",0.0280034414508122,0.00811201593934292,3.45209398751261,0.000556253929507108,"ABCA8.2",0.556253929507108
"NPTX2",0.0275218650007913,0.00700382168726643,3.9295496415662,8.51051063969158e-05,"NPTX2",0.0851051063969158
"EPSTI1",0.027422808931539,0.0114139389083887,2.40257190367338,0.0162802336146029,"EPSTI1",1
"CDH11.1",0.0266726598382685,0.0106175122747366,2.51213835671598,0.0120002030570963,"CDH11.1",1
"CALB1",0.0263175452175549,0.00868546623098162,3.03006707039843,0.002444994362322,"CALB1",1
"ABI3BP.2",0.0258596335408943,0.00743582181095083,3.477710224687,0.000505716314195345,"ABI3BP.2",0.505716314195345
"TMTC1.1",0.0256999762049705,0.0088502550340991,2.90386843158205,0.00368583014943772,"TMTC1.1",1
"ADAM12",0.0255233388921874,0.012765413459284,1.99941341293767,0.0455636418670321,"ADAM12",1
"CLIC5.2",0.025431092975044,0.00928720562114802,2.7382933050534,0.00617589685550265,"CLIC5.2",1
"TWIST1",0.025040994542073,0.00986384270357319,2.53866523368239,0.0111276242986062,"TWIST1",1
"EFEMP1",0.0247056988759445,0.00852151836891814,2.8992132395158,0.00374100372776281,"EFEMP1",1
"COL6A3",0.0247054913434706,0.0119841681204086,2.06151074444608,0.0392543394923741,"COL6A3",1
"FLRT2.1",0.0242365554754971,0.00943581429105825,2.5685706318388,0.0102118898938153,"FLRT2.1",1
"IGK@ /// IGKC /// LOC652493 /// LOC652694",0.0237504198646182,0.00704302438357919,3.37219049248109,0.000745728506277977,"IGK@ /// IGKC /// LOC652493 /// LOC652694",0.745728506277977
"ACTG2",0.0236455377425054,0.0101597878640856,2.32736530120785,0.0199458309136878,"ACTG2",1
"MFAP5.1",0.0236278032481464,0.00686916552662583,3.43969047718559,0.000582379812707143,"MFAP5.1",0.582379812707143
"GULP1",0.0235069954955038,0.0094202947948041,2.49535667487491,0.0125830577200463,"GULP1",1
"NLGN4X.1",0.0229358165865021,0.00858918965889808,2.67031204308563,0.0075780785313674,"NLGN4X.1",1
"CTAG1A /// CTAG1B.1",0.0228405398578719,0.00642621348683837,3.55427654320106,0.000379020444824258,"CTAG1A /// CTAG1B.1",0.379020444824258
"CLDN6.1",0.0228069993673898,0.00684672831048637,3.33107994550606,0.000865097535784948,"CLDN6.1",0.865097535784948
"CDC42EP5",0.0226425132523492,0.00902880836949017,2.50780748973054,0.0121482832217577,"CDC42EP5",1
"CD36.3",0.0222364205571468,0.00824098558510171,2.69827198792175,0.00697004673774761,"CD36.3",1
"FNDC1",0.0221054162819759,0.00927280310478236,2.38389794673579,0.0171303521451758,"FNDC1",1
"GRIN2A.1",0.0217800798731727,0.00915502262180131,2.37903069964095,0.017358230253883,"GRIN2A.1",1
"LOC100505650.1",0.0215497126276371,0.00923399034227111,2.33373783476764,0.0196094536823017,"LOC100505650.1",1
"LOC100505650",0.021308964385493,0.00756934892221846,2.81516476574946,0.00487522314355833,"LOC100505650",1
"IGHM.2",0.0209471118497132,0.00724167411762306,2.89257863713269,0.00382093519189754,"IGHM.2",1
"FOXC1",0.0207436105225477,0.00920719287433877,2.25297881837165,0.0242604845429611,"FOXC1",1
"CLIC5",0.0205961220026767,0.00779384508222353,2.64261372729272,0.00822688313926966,"CLIC5",1
"EYA2",0.0205773791849675,0.00846880065310993,2.42978669918403,0.0151077110033591,"EYA2",1
"FOXQ1",0.0201233854791595,0.00779756642483022,2.58072639369631,0.00985926869720295,"FOXQ1",1
"TKTL1",0.0200032252830714,0.00644187638595767,3.10518614214259,0.00190159312695331,"TKTL1",1
"C8orf84.2",0.0199531381482067,0.00857318414329564,2.32738942902683,0.0199445478747467,"C8orf84.2",1
"CRISPLD1",0.0196570374226745,0.00855590025384319,2.29748323840555,0.0215912181706888,"CRISPLD1",1
"IGLV1-36",0.0194801835855316,0.00630014758304485,3.0920201993295,0.00198799321108698,"IGLV1-36",1
"IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31",0.019098330706379,0.00712070976177956,2.6820824531972,0.00731654240989501,"IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31",1
"CD36.2",0.0190303736393357,0.00880630750885845,2.16099354016341,0.0306958384192397,"CD36.2",1
"CTAG1A /// CTAG1B",0.0185544673084568,0.00685555685920012,2.70648580261672,0.00679994899093313,"CTAG1A /// CTAG1B",1
"GREB1",0.0183890377717286,0.00765263621496316,2.40296771663765,0.0162626230482041,"GREB1",1
"ZIC1",0.0182558452949077,0.00464724085119096,3.92831916388177,8.55416375753244e-05,"ZIC1",0.0855416375753244
"HLA-DQA1",0.0180747582973839,0.00556744717747254,3.24650737065264,0.00116830422813333,"HLA-DQA1",1
"SOSTDC1",0.0180573275277335,0.00699349186628624,2.58201880734044,0.00982242319400568,"SOSTDC1",1
"RGS1",0.0179179261984669,0.00918534656251251,1.9507076925757,0.0510918277626268,"RGS1",1
"RUNX1T1.5",0.0178541037420556,0.0112259618429865,1.59042975486417,0.11173796776866,"RUNX1T1.5",1
"PDGFRA.1",0.0174165060917864,0.0099189908008533,1.75587481039785,0.0791097869382325,"PDGFRA.1",1
"CLIC6",0.017247638451112,0.00738136250314345,2.33664698675439,0.0194575471634284,"CLIC6",1
"SFRP4.1",0.0170266828048318,0.00889101331046901,1.91504412492367,0.055486876597996,"SFRP4.1",1
"SPOCK1",0.0168318676969407,0.0100352841076293,1.67726867684236,0.0934899548013934,"SPOCK1",1
"VCAM1",0.0155074598660123,0.0112703129887587,1.37595645138515,0.168835116252384,"VCAM1",1
"TFPI2.1",0.0150774079720747,0.00662632692445217,2.2753794287506,0.0228831783251621,"TFPI2.1",1
"HOXB6.1",0.0150605888283267,0.00672829928370351,2.23839460661399,0.025195333440552,"HOXB6.1",1
"ERAP2.2",0.0144823830059927,0.00709450698848008,2.04135157376106,0.0412158942025101,"ERAP2.2",1
"TNNC1",0.0139529368246542,0.00958333727721901,1.45595802600232,0.145404223281187,"TNNC1",1
"SCGB1D1",0.0138241074545776,0.00775100455079977,1.78352462109589,0.0745009437426125,"SCGB1D1",1
"TMEM178",0.013507601176306,0.00841470945040912,1.60523678873419,0.108441704176921,"TMEM178",1
"DPYSL3",0.0133783131051688,0.00989125318884292,1.35253974898339,0.176202711976597,"DPYSL3",1
"COL12A1.2",0.0133723227636065,0.00995841126341294,1.34281688212016,0.179331275500255,"COL12A1.2",1
"VGLL1.1",0.0132905211954987,0.00642202067524192,2.0695232649649,0.0384970104702028,"VGLL1.1",1
"CDKN2A.1",0.0128572842695374,0.00780127735507111,1.64809987958955,0.0993321770291686,"CDKN2A.1",1
"FAM20A",0.0123368652398011,0.010811622815622,1.141074328081,0.253838993367415,"FAM20A",1
