"","beta","Std. Error","z value","Pr(>|z|)","Feature","p.adj"
"NUP62",-0.146507220601989,0.0253395746658796,-5.78175531885563,7.39251773427551e-09,"NUP62",0.00014785035468551
"NQO1.1",-0.146614133321077,0.011797022077439,-12.4280629771362,1.84039909585316e-35,"NQO1.1",3.68079819170632e-31
"HAUS2.2",-0.146624675519971,0.0255281991311286,-5.74363568565164,9.26650453626654e-09,"HAUS2.2",0.000185330090725331
"PPP1R3E",-0.146649330570701,0.0182188560183808,-8.04931607246626,8.32579766391744e-16,"PPP1R3E",1.66515953278349e-11
"MGC29506",-0.146671807281549,0.0138034751806717,-10.6257160143937,2.26269066074162e-26,"MGC29506",4.52538132148325e-22
"BBX.6",-0.146693250825027,0.0257869825486094,-5.68865514018573,1.28043753780728e-08,"BBX.6",0.000256087507561455
"LOC285628",-0.146726836502661,0.0221222196335419,-6.63255491235574,3.29925537461325e-11,"LOC285628",6.59851074922649e-07
"MRPL34",-0.146805478065834,0.0244893115199234,-5.99467559332566,2.03892049555923e-09,"MRPL34",4.07784099111845e-05
"PSD4.1",-0.146817340209528,0.0202222880728564,-7.26017450055987,3.86591264595507e-13,"PSD4.1",7.73182529191014e-09
"LOC100288152",-0.146818966257875,0.0150631028374867,-9.74692716645964,1.90136413729448e-22,"LOC100288152",3.80272827458896e-18
"LASS6.2",-0.146821920290051,0.0160781229394148,-9.13178241286633,6.73806341216807e-20,"LASS6.2",1.34761268243361e-15
"CAPN8",-0.146830125755704,0.01609265754064,-9.12404463867464,7.23717378894921e-20,"CAPN8",1.44743475778984e-15
"SNX5.2",-0.146838153341679,0.0213368229504723,-6.88191272348859,5.90541925026732e-12,"SNX5.2",1.18108385005346e-07
"ANAPC10",-0.146851388922054,0.022545397260717,-6.51358622000985,7.33774546589858e-11,"ANAPC10",1.46754909317972e-06
"SYT12.2",-0.146862385492037,0.0242743820254739,-6.05009780837743,1.44757920568497e-09,"SYT12.2",2.89515841136993e-05
"GEMIN4",-0.146945482697128,0.0245052849243061,-5.99648129581128,2.01638822577433e-09,"GEMIN4",4.03277645154866e-05
"HSH2D",-0.147017561962437,0.0254295344735928,-5.78137056009055,7.40944796708725e-09,"HSH2D",0.000148188959341745
"TRMT1",-0.147020644221416,0.0174292053988794,-8.43530389692169,3.30343295717567e-17,"TRMT1",6.60686591435135e-13
"G2E3.1",-0.147083925455373,0.0261858976328315,-5.61691363487809,1.94398527297877e-08,"G2E3.1",0.000388797054595755
"GNB5.1",-0.147096615373804,0.0231126076408106,-6.36434528114737,1.96124502525772e-10,"GNB5.1",3.92249005051543e-06
"TRPM4",-0.147110408809172,0.0216689707482016,-6.78898921959093,1.12921878160482e-11,"TRPM4",2.25843756320963e-07
"DDI2",-0.147162654266192,0.021272789564912,-6.91788229358161,4.58444945393676e-12,"DDI2",9.16889890787351e-08
"C1GALT1C1.1",-0.147229912798394,0.0229502091763112,-6.41518827420371,1.40648930828166e-10,"C1GALT1C1.1",2.81297861656333e-06
"DCAF7",-0.147266376466142,0.0258067279617903,-5.70651097977962,1.15315471564571e-08,"DCAF7",0.000230630943129143
"MED30.1",-0.147364226890187,0.0194154654172451,-7.59004348972734,3.19798135335165e-14,"MED30.1",6.39596270670329e-10
"MKRN1.1",-0.147376565567991,0.0244644150872909,-6.02411972827226,1.70032468025712e-09,"MKRN1.1",3.40064936051423e-05
"POMZP3 /// ZP3",-0.147387026667927,0.0141989275817386,-10.3801520093308,3.05288703934907e-25,"POMZP3 /// ZP3",6.10577407869815e-21
"SLC39A11",-0.147394653368559,0.0201199937731009,-7.32578026766665,2.37512685657828e-13,"SLC39A11",4.75025371315656e-09
"TRAPPC2 /// TRAPPC2P1",-0.147424946955252,0.024703625666559,-5.96774534010281,2.40554421992068e-09,"TRAPPC2 /// TRAPPC2P1",4.81108843984135e-05
"CSNK1G1.3",-0.147453618885456,0.0234603635197058,-6.28522310669229,3.27383184787046e-10,"CSNK1G1.3",6.54766369574091e-06
"STAG2.2",-0.147455139857296,0.0268927259051303,-5.48308640698881,4.1796873834401e-08,"STAG2.2",0.00083593747668802
"LOC100287927",-0.147474695564554,0.017390845737454,-8.48001861387016,2.2515791653122e-17,"LOC100287927",4.5031583306244e-13
"HIRIP3",-0.147483417901093,0.0240049672409073,-6.14387082560828,8.05343440057095e-10,"HIRIP3",1.61068688011419e-05
"DPEP1",-0.14749258730578,0.0292439735560076,-5.04352074533593,4.57043189959148e-07,"DPEP1",0.00914086379918295
"ARPC4.2",-0.147501287781799,0.0238548527193317,-6.18328226618084,6.27823077673908e-10,"ARPC4.2",1.25564615534782e-05
"PFKFB2.1",-0.14751278363139,0.0235746530494045,-6.25726212480213,3.9179459287356e-10,"PFKFB2.1",7.8358918574712e-06
"IRF6.2",-0.1475416086774,0.019642396098014,-7.51138547156769,5.85048421141107e-14,"IRF6.2",1.17009684228221e-09
"PARM1.1",-0.147541893901134,0.0169109493281405,-8.72463698153352,2.67035871200761e-18,"PARM1.1",5.34071742401521e-14
"CEP110",-0.147573076834229,0.0236922331894493,-6.22875334942875,4.70161305910125e-10,"CEP110",9.4032261182025e-06
"TRPV1",-0.147602720774374,0.0248789767948141,-5.9328292313509,2.97758506311507e-09,"TRPV1",5.95517012623013e-05
"ARSD.4",-0.147625083918725,0.0173603647420942,-8.50357040948418,1.83846945605887e-17,"ARSD.4",3.67693891211774e-13
"EFHB",-0.147652670526577,0.0145553273020536,-10.1442356782828,3.51519266317552e-24,"EFHB",7.03038532635105e-20
"EML4.3",-0.147658786755198,0.0238276842734949,-6.1969423910593,5.75705603871072e-10,"EML4.3",1.15141120774214e-05
"PRKAR1A.2",-0.147698780790944,0.0258669157913506,-5.70994941887626,1.13009755073492e-08,"PRKAR1A.2",0.000226019510146984
"COX19.1",-0.147950326297624,0.0211723734234208,-6.9878951848621,2.79040722483379e-12,"COX19.1",5.58081444966758e-08
"YWHAZ.3",-0.147952319780125,0.0162381588509092,-9.11139748899804,8.13275328845297e-20,"YWHAZ.3",1.62655065769059e-15
"EPB41L4B",-0.147989350842643,0.0140218937250301,-10.5541629215511,4.85951607780204e-26,"EPB41L4B",9.71903215560407e-22
"MRPL54",-0.148019453981281,0.0263400093326818,-5.61956725647868,1.91436346473379e-08,"MRPL54",0.000382872692946758
"RGS3",-0.148036031653056,0.0265569156851942,-5.57429309216011,2.48536998993453e-08,"RGS3",0.000497073997986906
"MGC16121.1",-0.148040187136937,0.0189566374527467,-7.80941174329875,5.74555143567624e-15,"MGC16121.1",1.14911028713525e-10
"ST7L.5",-0.148085067812744,0.0122903684797806,-12.0488712813098,1.96623924266035e-33,"ST7L.5",3.9324784853207e-29
"DNAJB11",-0.148095595987695,0.0227122179890284,-6.52052547484513,7.00615064167822e-11,"DNAJB11",1.40123012833564e-06
"AARS",-0.148153411916798,0.0262556276665444,-5.64272977200917,1.67374940422094e-08,"AARS",0.000334749880844189
"ACER3.3",-0.148158630475092,0.0188909072915189,-7.84285414081768,4.40419461140884e-15,"ACER3.3",8.80838922281767e-11
"PPP2R5C.4",-0.148166405694547,0.0224467606595708,-6.60079233443298,4.08966089117359e-11,"PPP2R5C.4",8.17932178234718e-07
"PTP4A1.3",-0.148171013623859,0.022757302038465,-6.51092178560605,7.46910296729966e-11,"PTP4A1.3",1.49382059345993e-06
"EBAG9",-0.148180541285722,0.0203662510584524,-7.27578879688926,3.4440205638569e-13,"EBAG9",6.88804112771379e-09
"ANKRD22.1",-0.148197305963094,0.0226786239687188,-6.53466921835763,6.37502795254162e-11,"ANKRD22.1",1.27500559050832e-06
"LOC284373",-0.148211600390226,0.0266300100349242,-5.56558560045048,2.61273484619938e-08,"LOC284373",0.000522546969239876
"PGP.1",-0.148248487544607,0.0226027545967814,-6.55886816404746,5.42177078451477e-11,"PGP.1",1.08435415690295e-06
"PKNOX2.1",-0.148282619707734,0.0215721861292998,-6.87378733054473,6.25193931805276e-12,"PKNOX2.1",1.25038786361055e-07
"MAPK14.3",-0.148306290293259,0.0214756220648711,-6.90579717995002,4.99222811294951e-12,"MAPK14.3",9.98445622589901e-08
"MYO5B.1",-0.148310578916879,0.0136501984629239,-10.8650859047738,1.69063993555812e-27,"MYO5B.1",3.38127987111625e-23
"NUCB2",-0.148321629091377,0.0177663730801939,-8.34844728419706,6.91662035849831e-17,"NUCB2",1.38332407169966e-12
"RC3H2.6",-0.14836240490674,0.020198875556881,-7.34508237792469,2.05632410418433e-13,"RC3H2.6",4.11264820836866e-09
"HLA-DRB1 /// HLA-DRB4",-0.148449749260896,0.014993173115372,-9.9011562208066,4.11489884202932e-23,"HLA-DRB1 /// HLA-DRB4",8.22979768405865e-19
"ALDH3B1.1",-0.148477957643046,0.0183269301827993,-8.10162728629803,5.42288660197443e-16,"ALDH3B1.1",1.08457732039489e-11
"MAP1LC3B",-0.148622136140899,0.0261123127255124,-5.69164967129439,1.25817797787761e-08,"MAP1LC3B",0.000251635595575522
"C3orf15.4",-0.148632147169778,0.023352967074646,-6.36459370214871,1.95807356117252e-10,"C3orf15.4",3.91614712234504e-06
"ING2",-0.148651517608071,0.020679309623034,-7.18841781074224,6.55464238799951e-13,"ING2",1.3109284775999e-08
"DIRAS2",-0.148700408910808,0.0110303546199736,-13.4810179757542,2.02296304714371e-41,"DIRAS2",4.04592609428741e-37
"SDHC.3",-0.148731507074396,0.0205802092473684,-7.22691908943611,4.94074255517183e-13,"SDHC.3",9.88148511034367e-09
"HIPK2.6",-0.148744112893679,0.0161909483818629,-9.18686845177653,4.04443916097351e-20,"HIPK2.6",8.08887832194703e-16
"RIMS2",-0.14878488258851,0.0174363144859247,-8.53304651671749,1.42543339673962e-17,"RIMS2",2.85086679347924e-13
"UBE2M",-0.148838417628721,0.0197286849702678,-7.54426449877571,4.54847162047223e-14,"UBE2M",9.09694324094446e-10
"LUC7L2.3",-0.148851728398073,0.0179816352998063,-8.27798617402036,1.2527576889109e-16,"LUC7L2.3",2.5055153778218e-12
"ATXN7L1.2",-0.14885946628071,0.0228634256230712,-6.51081201631033,7.47456366389299e-11,"ATXN7L1.2",1.4949127327786e-06
"LOC441179",-0.149003454925175,0.0115122805773427,-12.9430006438888,2.57376902581148e-38,"LOC441179",5.14753805162296e-34
"MOBKL2A",-0.149101728627782,0.0277109862503821,-5.38059985597684,7.42380452631963e-08,"MOBKL2A",0.00148476090526393
"SLCO2B1",-0.149108485995182,0.0273029518906153,-5.46125878961953,4.72770282482123e-08,"SLCO2B1",0.000945540564964246
"THAP4",-0.149122191440495,0.0223907050116633,-6.66000429029893,2.73819591720911e-11,"THAP4",5.47639183441822e-07
"ST8SIA4.2",-0.149146594589539,0.0177759443530141,-8.39036124481618,4.84650637304575e-17,"ST8SIA4.2",9.6930127460915e-13
"KCNE3.2",-0.149247293362346,0.0129946630493949,-11.4852761318268,1.56434840426137e-30,"KCNE3.2",3.12869680852273e-26
"PIP5K1B",-0.149273759508104,0.0131910146025862,-11.3163212994122,1.08948423975713e-29,"PIP5K1B",2.17896847951426e-25
"MRPL4.2",-0.14928043245572,0.0150814692959858,-9.89826849930684,4.23544284637031e-23,"MRPL4.2",8.47088569274062e-19
"LOC100506395",-0.149302601331366,0.017640457906381,-8.4636465858043,2.59144331573134e-17,"LOC100506395",5.18288663146268e-13
"PRDM16.1",-0.149313956491457,0.0222705504187297,-6.70454720175584,2.02031843050778e-11,"PRDM16.1",4.04063686101557e-07
"ERGIC2.2",-0.149322560326471,0.0192809117223366,-7.74457984543768,9.58984190147233e-15,"ERGIC2.2",1.91796838029447e-10
"ST6GALNAC1",-0.149382119046634,0.00696172975627853,-21.4576153163533,3.87684149196547e-102,"ST6GALNAC1",7.75368298393094e-98
"STAT1.3",-0.149425358738997,0.013376729877167,-11.1705446780422,5.68313083745003e-29,"STAT1.3",1.13662616749001e-24
"PGAP1.4",-0.149439036201421,0.0253088019716248,-5.90462702932229,3.5344544451471e-09,"PGAP1.4",7.06890889029419e-05
"SLITRK6.1",-0.14948505977965,0.0111283198229372,-13.4328507949185,3.88175263830866e-41,"SLITRK6.1",7.76350527661732e-37
"LAMP2.2",-0.1494866649429,0.0189107521328253,-7.90485031441032,2.6825574932019e-15,"LAMP2.2",5.3651149864038e-11
"IQGAP1",-0.149516225628933,0.0210363295480437,-7.1075244037921,1.18142852195496e-12,"IQGAP1",2.36285704390991e-08
"TNF",-0.149550480298437,0.0180717711360553,-8.27536377992672,1.28064028831722e-16,"TNF",2.56128057663444e-12
"GALNT3",-0.149550793596725,0.0132004492050609,-11.3292200343749,9.40383904382289e-30,"GALNT3",1.88076780876458e-25
"EHF.3",-0.149653543205061,0.0101826005818832,-14.6969864919697,6.73927638556269e-49,"EHF.3",1.34785527711254e-44
"SDCCAG8.2",-0.149654741955698,0.014891015693159,-10.0500022993361,9.18652776131857e-24,"SDCCAG8.2",1.83730555226371e-19
"UXT",-0.149703781225273,0.0242730318644851,-6.16749411697149,6.93806932677577e-10,"UXT",1.38761386535515e-05
"FAM115A.3",-0.149733429978114,0.0155169666238331,-9.64965857103358,4.9319661059608e-22,"FAM115A.3",9.86393221192161e-18
"RAD23B",-0.149765748372461,0.00884434183340566,-16.9335097165496,2.54728202263271e-64,"RAD23B",5.09456404526543e-60
"CYB5A.2",-0.149812423760984,0.0185714859377121,-8.0667978999337,7.21658601710295e-16,"CYB5A.2",1.44331720342059e-11
"ARSD.3",-0.149829485321464,0.0163212393530884,-9.18003112877037,4.30966828876511e-20,"ARSD.3",8.61933657753023e-16
"ARFIP1.1",-0.149851137140085,0.026356090492507,-5.68563600821932,1.3032671452632e-08,"ARFIP1.1",0.00026065342905264
"EGLN3.1",-0.149878849241604,0.0117532335636733,-12.7521373951801,3.03313424906278e-37,"EGLN3.1",6.06626849812555e-33
"RNF135",-0.150002215394326,0.0238137896227955,-6.29896449789488,2.9964060504067e-10,"RNF135",5.99281210081339e-06
"KIAA1671",-0.150006143690384,0.0166307625581583,-9.01979949300628,1.88433870282147e-19,"KIAA1671",3.76867740564294e-15
"FBXL14.2",-0.150092516702214,0.0197954766154045,-7.58216231002061,3.3984274354718e-14,"FBXL14.2",6.7968548709436e-10
"ARIH1",-0.150112731843463,0.0225137980375038,-6.66758809834768,2.60041370278039e-11,"ARIH1",5.20082740556078e-07
"DUSP3.2",-0.150192779135345,0.0276590099537685,-5.43015745633664,5.63043526977373e-08,"DUSP3.2",0.00112608705395475
"LOC643792",-0.150208970853863,0.0254505603318085,-5.90199071829981,3.59141374965143e-09,"LOC643792",7.18282749930287e-05
"ERCC4.1",-0.15021055432127,0.0209069646836044,-7.18471363942505,6.73481942711888e-13,"ERCC4.1",1.34696388542378e-08
"CD55.1",-0.150244579774047,0.0120077389789442,-12.5123122710698,6.39355966254099e-36,"CD55.1",1.2787119325082e-31
"PLCH1",-0.150245309653001,0.0154215004864333,-9.7425869671486,1.98437152116927e-22,"PLCH1",3.96874304233855e-18
"TMEM56",-0.150263020075107,0.0126863491382242,-11.844465136338,2.29880288997187e-32,"TMEM56",4.59760577994374e-28
"BAG5",-0.150275617662196,0.0156695202225416,-9.59031390418807,8.78174261774129e-22,"BAG5",1.75634852354826e-17
"AP1S3.1",-0.150290332915167,0.0141625412668558,-10.6118195939091,2.62584814475558e-26,"AP1S3.1",5.25169628951115e-22
"CPD.1",-0.150291188705712,0.016130444348596,-9.31723797917528,1.19408177234833e-20,"CPD.1",2.38816354469665e-16
"DISC1 /// TSNAX-DISC1",-0.150306317673133,0.0212664549388888,-7.06776555401701,1.57448253482769e-12,"DISC1 /// TSNAX-DISC1",3.14896506965537e-08
"TRANK1",-0.150311991305114,0.0225673765219141,-6.66058773642354,2.72734694194795e-11,"TRANK1",5.45469388389591e-07
"UAP1",-0.150315222474213,0.0273145652698075,-5.50311604777271,3.73136629963906e-08,"UAP1",0.000746273259927812
"HSPC159",-0.15037708109462,0.0253761739241543,-5.92591623717882,3.10560869122988e-09,"HSPC159",6.21121738245975e-05
"ITGA7",-0.150377815129089,0.0154907330379073,-9.70759839196115,2.79853147811689e-22,"ITGA7",5.59706295623377e-18
"FOLR2",-0.150535287952426,0.0242234760062799,-6.21443792432599,5.15086912900801e-10,"FOLR2",1.0301738258016e-05
"PKNOX2.3",-0.150538812080092,0.0183735506507112,-8.1932346633428,2.54297690700694e-16,"PKNOX2.3",5.08595381401388e-12
"FAM126B.3",-0.150559195191753,0.0204218903931868,-7.37244164438288,1.67530935674646e-13,"FAM126B.3",3.35061871349293e-09
"MAX.3",-0.150576644719766,0.0173506195981081,-8.6784592255244,4.01166315573653e-18,"MAX.3",8.02332631147306e-14
"ABHD14B",-0.150625990311093,0.0199888733965347,-7.53549173697836,4.86497999202558e-14,"ABHD14B",9.72995998405116e-10
"ENDOD1.1",-0.150748424801916,0.0151930084049135,-9.92222348492635,3.33248337948166e-23,"ENDOD1.1",6.66496675896332e-19
"TYRO3.1",-0.150777159585244,0.0180271978783194,-8.36387111313498,6.069322146108e-17,"TYRO3.1",1.2138644292216e-12
"MFN2.2",-0.150826328799723,0.0167788089096122,-8.98909628283082,2.49271588607599e-19,"MFN2.2",4.98543177215199e-15
"LAMP2",-0.150871653034835,0.0266398693386435,-5.66337811634768,1.48421606269574e-08,"LAMP2",0.000296843212539147
"NAB2.1",-0.150873827774782,0.0247151734187572,-6.10450208940386,1.03121642115519e-09,"NAB2.1",2.06243284231038e-05
"NQO1.2",-0.150899308770602,0.0111781327550523,-13.4995094509321,1.57420810206579e-41,"NQO1.2",3.14841620413159e-37
"VWA3B.3",-0.150903063804894,0.0202306959921115,-7.45911380724296,8.71063460743066e-14,"VWA3B.3",1.74212692148613e-09
"NUDT4 /// NUDT4P1",-0.15093844767828,0.016139997072152,-9.35182621183429,8.61472336815097e-21,"NUDT4 /// NUDT4P1",1.72294467363019e-16
"KCNJ15",-0.1509424110942,0.0173697232008405,-8.68997216299312,3.62528307235443e-18,"KCNJ15",7.25056614470886e-14
"IL20RA.2",-0.150980415222931,0.0188574373688292,-8.00641212641637,1.18103469355441e-15,"IL20RA.2",2.36206938710882e-11
"LOC643037",-0.150994312102895,0.0240021812183767,-6.2908579319987,3.15716179124095e-10,"LOC643037",6.3143235824819e-06
"SLC43A3.1",-0.151044082435552,0.0173390342109665,-8.71121658783165,3.00630619947818e-18,"SLC43A3.1",6.01261239895636e-14
"FAM134C",-0.151075611202445,0.0263833067030491,-5.72618182030175,1.02716134168069e-08,"FAM134C",0.000205432268336138
"HAUS6",-0.151077940515303,0.0196906961804715,-7.67255454711328,1.6860421983598e-14,"HAUS6",3.37208439671961e-10
"ERO1L",-0.15110637403939,0.0168689407788463,-8.95766817966881,3.31616685330531e-19,"ERO1L",6.63233370661061e-15
"CHDH.3",-0.151135721546454,0.0196074260852584,-7.70808574716921,1.27718928469408e-14,"CHDH.3",2.55437856938816e-10
"SYPL1.1",-0.151177375035992,0.0255105417865066,-5.92607465185059,3.1026158465392e-09,"SYPL1.1",6.20523169307839e-05
"TPD52.1",-0.151192771900508,0.016701842772111,-9.05246049573476,1.39782426657346e-19,"TPD52.1",2.79564853314692e-15
"RNF125.1",-0.151203699884922,0.0146969561852416,-10.2880962547033,7.97372522710817e-25,"RNF125.1",1.59474504542163e-20
"GCLC.2",-0.151204382514013,0.0204249762441846,-7.40291595477692,1.33226075785984e-13,"GCLC.2",2.66452151571968e-09
"GATA4.2",-0.151204823205271,0.0137258917650359,-11.0160291071533,3.19860255243948e-28,"GATA4.2",6.39720510487896e-24
"SIRT5.1",-0.151265092061626,0.0182093823787043,-8.30698641588905,9.81631798857337e-17,"SIRT5.1",1.96326359771467e-12
"JUND",-0.151338388003691,0.0189412590849286,-7.98988004573095,1.35070113490174e-15,"JUND",2.70140226980348e-11
"WT1.1",-0.15136082618433,0.0108085555344352,-14.003797797227,1.47758937109198e-44,"WT1.1",2.95517874218396e-40
"CEACAM1.1",-0.15137116853606,0.0116439440641242,-12.999991042764,1.2235761830287e-38,"CEACAM1.1",2.4471523660574e-34
"ATP5D.1",-0.15143067688884,0.0215980926885369,-7.01129859347306,2.36116208515153e-12,"ATP5D.1",4.72232417030306e-08
"NDUFA9",-0.151431835779475,0.0236282801127431,-6.40892333495764,1.4655085929734e-10,"NDUFA9",2.93101718594681e-06
"PDHA1.2",-0.151471255958463,0.0218083884850399,-6.94555015206047,3.76988265932646e-12,"PDHA1.2",7.53976531865292e-08
"ARSD.5",-0.151554340451669,0.0166460468086529,-9.10452446720791,8.6645169174203e-20,"ARSD.5",1.73290338348406e-15
"LOC729570",-0.151556971704905,0.0253417493864182,-5.98052523501521,2.22419264393863e-09,"LOC729570",4.44838528787727e-05
"SMARCA5.2",-0.151577710803314,0.0241766258389856,-6.26959741250949,3.61982780836759e-10,"SMARCA5.2",7.23965561673518e-06
"EIF5A.1",-0.151584508374533,0.0074907653138205,-20.2361844249558,4.70192738884779e-91,"EIF5A.1",9.40385477769558e-87
"STC1.1",-0.151590823650577,0.0207552548535572,-7.30373222203998,2.79893149965371e-13,"STC1.1",5.59786299930741e-09
"ATXN7.1",-0.151649622546658,0.0232328336390615,-6.52738382681345,6.69283812225012e-11,"ATXN7.1",1.33856762445002e-06
"CADPS2",-0.151655493258362,0.0142739068823,-10.6246660083245,2.28829802908142e-26,"CADPS2",4.57659605816284e-22
"RALBP1",-0.151658868665692,0.0192431412003649,-7.88119086621972,3.24275524460362e-15,"RALBP1",6.48551048920724e-11
"KDM6A.1",-0.15168398425625,0.0176645278541313,-8.58692547623199,8.93275350131412e-18,"KDM6A.1",1.78655070026282e-13
"ZNF618.2",-0.151709665692949,0.0203808306426012,-7.44374301289944,9.78718076348976e-14,"ZNF618.2",1.95743615269795e-09
"TMED10",-0.151713043426938,0.0257560188911774,-5.89039183687298,3.85280978200779e-09,"TMED10",7.70561956401558e-05
"GLS2.1",-0.151736699701577,0.0220842131167783,-6.87082210714116,6.38329555540998e-12,"GLS2.1",1.276659111082e-07
"UCK2",-0.151747618338163,0.0235876974206185,-6.43333749929815,1.24832043739044e-10,"UCK2",2.49664087478089e-06
"LOC550643.1",-0.151755729833701,0.0221122150798705,-6.86298180826985,6.7437817569466e-12,"LOC550643.1",1.34875635138932e-07
"BCAS2",-0.151773459360181,0.0281546554158724,-5.39070562641719,7.0181558624832e-08,"BCAS2",0.00140363117249664
"LOC100289098",-0.15181111665838,0.0223361288813599,-6.79666192224875,1.0707095409801e-11,"LOC100289098",2.1414190819602e-07
"RAD9A",-0.151840619891966,0.0251795267602082,-6.03032063858815,1.63634691408114e-09,"RAD9A",3.27269382816228e-05
"C10orf128.1",-0.151858327734651,0.0184081684246648,-8.2495077310993,1.59048319700824e-16,"C10orf128.1",3.18096639401649e-12
"FADS2",-0.151860402895642,0.0199276500981579,-7.62058758296243,2.52523556151528e-14,"FADS2",5.05047112303055e-10
"ARMC10.1",-0.151935775491222,0.0260788648723086,-5.82601183890301,5.67675906737366e-09,"ARMC10.1",0.000113535181347473
"LOC374443",-0.152021727386525,0.0222293068475631,-6.83879746809068,7.98606938328687e-12,"LOC374443",1.59721387665737e-07
"LY6G6C",-0.152091631952301,0.0149427905291249,-10.1782616610907,2.47951056110156e-24,"LY6G6C",4.95902112220312e-20
"SEMA3E",-0.152115585120733,0.0137207265816742,-11.0865546525723,1.45795448558871e-28,"SEMA3E",2.91590897117742e-24
"PRSS16",-0.152119242003005,0.0112718953458636,-13.4954448507035,1.66348054520304e-41,"PRSS16",3.32696109040609e-37
"ZNF222",-0.15214862725956,0.0237858848190536,-6.39659312306437,1.58881951111452e-10,"ZNF222",3.17763902222905e-06
"SRPR",-0.152166284166317,0.0191355892856528,-7.95200408489152,1.83518201342523e-15,"SRPR",3.67036402685046e-11
"HRCT1",-0.152173764401499,0.0152277543727685,-9.99318485683147,1.63250576962051e-23,"HRCT1",3.26501153924101e-19
"ZDHHC11.1",-0.152203645876154,0.0108115188776071,-14.0779151938956,5.19189551190678e-45,"ZDHHC11.1",1.03837910238136e-40
"ELOVL2",-0.15220413733213,0.0171767441886478,-8.86105863023348,7.92581682431986e-19,"ELOVL2",1.58516336486397e-14
"LACTB.1",-0.152209258182976,0.0216455273844865,-7.0319034264818,2.03734805696518e-12,"LACTB.1",4.07469611393036e-08
"CASP2.1",-0.152210915438508,0.019824471977197,-7.67793036876785,1.61679326698012e-14,"CASP2.1",3.23358653396024e-10
"LSM10",-0.152245142164412,0.0262139837978748,-5.80778348450627,6.33053073369436e-09,"LSM10",0.000126610614673887
"BTG1.1",-0.152248488739793,0.0240076428856222,-6.34166750418355,2.27291448229357e-10,"BTG1.1",4.54582896458714e-06
"ARF6.2",-0.152263846629875,0.0257487650586695,-5.91344269455005,3.35030123261341e-09,"ARF6.2",6.70060246522683e-05
"CDS1.3",-0.152300656330666,0.0194725641299826,-7.82129437674638,5.22829192161536e-15,"CDS1.3",1.04565838432307e-10
"RAB6B.2",-0.15230514499535,0.0186748613884913,-8.15562385320895,3.47382030974772e-16,"RAB6B.2",6.94764061949544e-12
"CFLAR.12",-0.152342306153923,0.019759742493385,-7.70973134922799,1.26082866269404e-14,"CFLAR.12",2.52165732538809e-10
"MYLIP.5",-0.152357848089801,0.0206621723003314,-7.37375750599844,1.65884806441988e-13,"MYLIP.5",3.31769612883977e-09
"TNFSF8",-0.152392681141856,0.0261767318627045,-5.82168476726381,5.82573528101342e-09,"TNFSF8",0.000116514705620268
"UBE2Q2",-0.152465316888014,0.0238790866037131,-6.38488897914154,1.71521860867687e-10,"UBE2Q2",3.43043721735374e-06
"EDAR",-0.152487454848429,0.0205543820823296,-7.41873213398721,1.18246785316992e-13,"EDAR",2.36493570633984e-09
"LHX6",-0.152579194058889,0.0233806871991861,-6.52586439222369,6.76104707467479e-11,"LHX6",1.35220941493496e-06
"UTRN.1",-0.152596304336075,0.0183061850066592,-8.33577855137845,7.69898966111498e-17,"UTRN.1",1.539797932223e-12
"ATP6V1A",-0.152632739031428,0.0168321728874835,-9.0679165459931,1.21314420984101e-19,"ATP6V1A",2.42628841968202e-15
"PPARA.4",-0.152664808229697,0.024102270830098,-6.33404251847735,2.38819654412075e-10,"PPARA.4",4.77639308824149e-06
"MAP7.1",-0.152696915151063,0.0181836066799017,-8.39750429269007,4.56067878668939e-17,"MAP7.1",9.12135757337878e-13
"VSIG10.3",-0.152756466552051,0.0186761298023151,-8.17923564298183,2.85650014317441e-16,"VSIG10.3",5.71300028634882e-12
"GCH1",-0.152858152108347,0.0142618286524446,-10.7179910678667,8.38037653623789e-27,"GCH1",1.67607530724758e-22
"UQCRC1",-0.152869052290996,0.0244177133143993,-6.26058019121915,3.83547776979944e-10,"UQCRC1",7.67095553959889e-06
"EXOSC3.1",-0.152912998851774,0.0213358809654545,-7.16694094325702,7.66920950938103e-13,"EXOSC3.1",1.53384190187621e-08
"IQUB",-0.152924655949259,0.0311249861601023,-4.91324414290942,8.95816118976595e-07,"IQUB",0.0179163223795319
"ROPN1L",-0.152973486076764,0.0123192554825131,-12.4174294699794,2.10207516312061e-35,"ROPN1L",4.20415032624123e-31
"ALDOA",-0.153020954201578,0.0258540614409491,-5.91864278465803,3.24609125314959e-09,"ALDOA",6.49218250629919e-05
"CEPT1",-0.153033904911723,0.0245308803380409,-6.23841879308377,4.42015982711155e-10,"CEPT1",8.8403196542231e-06
"CALM1.1",-0.153055892051857,0.0262679111977819,-5.82672489256707,5.65256778297626e-09,"CALM1.1",0.000113051355659525
"VPS13C",-0.153127162081657,0.0259744128768749,-5.8953079250537,3.73983306933493e-09,"VPS13C",7.47966613866986e-05
"TMEM232",-0.153128260477619,0.0283589938240274,-5.39963658188323,6.67760293090139e-08,"TMEM232",0.00133552058618028
"NUBPL",-0.153136691222378,0.0174108759829527,-8.7954616052815,1.42461099088981e-18,"NUBPL",2.84922198177962e-14
